"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",61.48475,38.96799,295.93,0.38,0.58,"2023-04-26",120,1,"nominal","2.0NRT",272.76,0.79,"N"
"2",59.52895,34.14542,316.32,0.34,0.56,"2023-04-26",122,1,"nominal","2.0NRT",279.22,1.64,"N"
"3",59.52226,34.16534,306.35,0.34,0.56,"2023-04-26",122,1,"nominal","2.0NRT",279.22,1.19,"N"
"4",59.37965,30.18811,298.36,0.52,0.5,"2023-04-26",122,1,"nominal","2.0NRT",274.46,1.35,"N"
"5",59.50323,28.78232,295.25,0.47,0.47,"2023-04-26",122,1,"nominal","2.0NRT",276.91,0.32,"N"
"6",59.50181,28.78202,300.85,0.47,0.47,"2023-04-26",122,1,"nominal","2.0NRT",277.39,1.14,"N"
"7",59.37123,28.24796,304,0.45,0.47,"2023-04-26",122,1,"nominal","2.0NRT",275.46,1.32,"N"
"8",59.06398,28.13518,298.59,0.46,0.47,"2023-04-26",122,1,"nominal","2.0NRT",278.45,1.08,"N"
"9",56.2725,32.80439,297,0.41,0.61,"2023-04-26",122,1,"nominal","2.0NRT",272.05,0.73,"N"
"10",57.43889,28.32442,299.4,0.53,0.5,"2023-04-26",122,1,"nominal","2.0NRT",274.51,1,"N"
"11",57.43892,28.32603,296.43,0.53,0.5,"2023-04-26",122,1,"nominal","2.0NRT",274.82,1.43,"N"
"12",56.52957,30.32375,297.01,0.33,0.56,"2023-04-26",122,1,"nominal","2.0NRT",274.17,0.52,"N"
"13",55.53164,28.51304,295.54,0.63,0.54,"2023-04-26",124,1,"nominal","2.0NRT",277.4,0.76,"N"
"14",53.44338,34.41733,313.57,0.61,0.71,"2023-04-26",124,1,"nominal","2.0NRT",278.4,2.94,"N"
"15",52.84748,29.98693,309.95,0.44,0.63,"2023-04-26",124,1,"nominal","2.0NRT",275.68,1.78,"N"
"16",46.89095,134.14323,345.97,0.5,0.65,"2023-04-26",245,1,"nominal","2.0NRT",286.98,5.38,"D"
"17",46.88771,134.14388,330.98,0.49,0.65,"2023-04-26",245,1,"nominal","2.0NRT",284.83,1.97,"D"
"18",46.89326,134.14034,331.89,0.49,0.65,"2023-04-26",245,1,"nominal","2.0NRT",287.59,4.18,"D"
"19",46.97906,132.54707,325.3,0.57,0.69,"2023-04-26",245,1,"nominal","2.0NRT",288.35,2.67,"D"
"20",48.6614,135.3924,328.98,0.38,0.59,"2023-04-26",245,1,"nominal","2.0NRT",283.38,9.31,"D"
"21",48.65997,135.3876,356.36,0.38,0.59,"2023-04-26",245,1,"nominal","2.0NRT",285.11,13.28,"D"
"22",48.66351,135.37943,348.82,0.38,0.59,"2023-04-26",245,1,"nominal","2.0NRT",295.38,13.28,"D"
"23",48.66494,135.3842,356.32,0.38,0.59,"2023-04-26",245,1,"low","2.0NRT",288.82,13.28,"D"
"24",48.66848,135.37602,344.45,0.38,0.59,"2023-04-26",245,1,"nominal","2.0NRT",287.56,5.07,"D"
"25",49.4963,129.50832,327.15,0.62,0.71,"2023-04-26",245,1,"nominal","2.0NRT",287.07,8.77,"D"
"26",49.57357,129.72066,338.76,0.6,0.71,"2023-04-26",245,1,"nominal","2.0NRT",283.87,14.58,"D"
"27",49.57932,129.71581,353.73,0.6,0.71,"2023-04-26",245,1,"nominal","2.0NRT",287.56,14.58,"D"
"28",49.57664,129.7084,352.94,0.61,0.71,"2023-04-26",245,1,"nominal","2.0NRT",287.74,14.58,"D"
"29",49.50318,129.5065,340.02,0.62,0.71,"2023-04-26",245,1,"nominal","2.0NRT",284.5,8.78,"D"
"30",49.582,129.72321,355.91,0.6,0.71,"2023-04-26",245,1,"low","2.0NRT",282.67,20.85,"D"
"31",49.59306,129.73306,328.97,0.6,0.71,"2023-04-26",245,1,"nominal","2.0NRT",283,7.18,"D"
"32",49.58773,129.71832,328.97,0.6,0.71,"2023-04-26",245,1,"nominal","2.0NRT",283.3,18.17,"D"
"33",49.58506,129.71094,356.46,0.6,0.71,"2023-04-26",245,1,"nominal","2.0NRT",286.45,7.3,"D"
"34",49.58237,129.70354,339.67,0.61,0.71,"2023-04-26",245,1,"nominal","2.0NRT",285.78,7.3,"D"
"35",49.59573,129.74045,356.5,0.6,0.71,"2023-04-26",245,1,"low","2.0NRT",284.72,7.18,"D"
"36",49.60146,129.73558,332.01,0.6,0.71,"2023-04-26",245,1,"nominal","2.0NRT",283.86,7.18,"D"
"37",49.5988,129.72818,343.73,0.6,0.71,"2023-04-26",245,1,"nominal","2.0NRT",286.63,7.18,"D"
"38",49.59077,129.70601,330.54,0.6,0.71,"2023-04-26",245,1,"nominal","2.0NRT",283.86,7.3,"D"
"39",49.60185,129.71591,351.66,0.6,0.71,"2023-04-26",245,1,"nominal","2.0NRT",283.49,12.02,"D"
"40",49.62049,129.0396,326.65,0.64,0.72,"2023-04-26",245,1,"nominal","2.0NRT",285.27,3.65,"D"
"41",49.62625,129.03432,349.88,0.64,0.72,"2023-04-26",245,1,"nominal","2.0NRT",285.49,7.12,"D"
"42",49.63495,129.03705,332.81,0.64,0.72,"2023-04-26",245,1,"nominal","2.0NRT",283.23,7.12,"D"
"43",49.85599,128.77348,326.24,0.64,0.72,"2023-04-26",245,1,"nominal","2.0NRT",288.18,6.99,"D"
"44",49.74763,127.96474,343.99,0.7,0.75,"2023-04-26",245,1,"nominal","2.0NRT",291.46,6.81,"D"
"45",49.93133,128.34305,335.36,0.66,0.73,"2023-04-26",245,1,"nominal","2.0NRT",288.45,5,"D"
"46",49.87553,127.76794,325.09,0.7,0.75,"2023-04-26",245,1,"nominal","2.0NRT",292.95,3.08,"D"
"47",51.02002,128.22345,331.57,0.61,0.71,"2023-04-26",245,1,"nominal","2.0NRT",285.24,4.03,"D"
"48",51.27804,128.44957,337.63,0.58,0.7,"2023-04-26",245,1,"nominal","2.0NRT",284.78,5.04,"D"
"49",51.27352,128.35471,331.19,0.59,0.7,"2023-04-26",245,1,"nominal","2.0NRT",283.31,3.97,"D"
"50",51.28105,128.44975,341.35,0.58,0.7,"2023-04-26",245,1,"nominal","2.0NRT",285.78,6.87,"D"
"51",51.27629,128.35539,338.55,0.59,0.7,"2023-04-26",245,1,"nominal","2.0NRT",283.2,7.73,"D"
