"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",66.95444,56.65775,322.48,0.36,0.57,"2023-04-06",54,1,"nominal","2.0NRT",245.14,1.27,"N"
"2",66.76856,56.19135,351.49,0.36,0.57,"2023-04-06",54,1,"nominal","2.0NRT",251.88,5.43,"N"
"3",30.85468,26.61622,297.7,0.79,0.78,"2023-04-06",105,1,"nominal","2.0NRT",278.54,1.26,"N"
"4",30.53739,26.08248,301.16,0.75,0.77,"2023-04-06",105,1,"nominal","2.0NRT",279.9,1.8,"N"
"5",59.47738,43.5846,308.26,0.41,0.61,"2023-04-06",56,1,"nominal","2.0NRT",263.1,0.91,"N"
"6",59.14936,37.86572,308.96,0.58,0.52,"2023-04-06",56,1,"nominal","2.0NRT",273.22,2.84,"N"
"7",59.14377,37.84731,298.99,0.58,0.52,"2023-04-06",56,1,"nominal","2.0NRT",274.53,1.36,"N"
"8",59.13964,37.84239,298.66,0.58,0.52,"2023-04-06",56,1,"nominal","2.0NRT",274.45,1.36,"N"
"9",59.14851,37.86796,311.44,0.58,0.52,"2023-04-06",56,1,"nominal","2.0NRT",275.37,2.75,"N"
"10",59.1429,37.84946,297.65,0.58,0.52,"2023-04-06",56,1,"nominal","2.0NRT",275.15,1.5,"N"
"11",59.13877,37.84451,298.71,0.58,0.52,"2023-04-06",56,1,"nominal","2.0NRT",275.51,1.5,"N"
"12",59.13967,37.78661,302.04,0.58,0.52,"2023-04-06",56,1,"nominal","2.0NRT",270.18,5.19,"N"
"13",59.13284,37.79047,337.7,0.58,0.52,"2023-04-06",56,1,"nominal","2.0NRT",273.94,5.19,"N"
"14",59.13014,37.79923,301.67,0.58,0.52,"2023-04-06",56,1,"nominal","2.0NRT",273.2,6.36,"N"
"15",61.11379,28.4873,313.37,0.43,0.38,"2023-04-06",56,1,"nominal","2.0NRT",269.84,1.06,"N"
"16",59.53054,34.14375,311.59,0.43,0.46,"2023-04-06",56,1,"nominal","2.0NRT",274.73,1.41,"N"
"17",53.44561,34.41918,320.01,0.36,0.57,"2023-04-06",58,1,"nominal","2.0NRT",282.1,1.84,"N"
"18",52.84656,29.98811,317.06,0.51,0.5,"2023-04-06",58,1,"nominal","2.0NRT",276.29,2.35,"N"
