"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",68.41074,83.6358,325.23,0.7,0.75,"2022-11-14",210,1,"nominal","2.0NRT",240.23,4.6,"N"
"2",67.59768,83.25326,325.14,0.79,0.78,"2022-11-14",210,1,"nominal","2.0NRT",239.98,5.39,"N"
"3",68.57099,80.32426,333.96,0.69,0.74,"2022-11-14",210,1,"nominal","2.0NRT",241.04,7.58,"N"
"4",68.5707,80.31902,331.84,0.69,0.74,"2022-11-14",210,1,"nominal","2.0NRT",239.94,7.55,"N"
"5",71.20679,66.9192,339.26,0.42,0.61,"2022-11-14",213,1,"nominal","2.0NRT",252.86,4.65,"N"
"6",41.79972,26.7001,296.46,0.46,0.47,"2022-11-14",41,1,"nominal","2.0NRT",278.17,0.7,"N"
"7",39.48719,30.04108,301.52,0.39,0.59,"2022-11-14",41,1,"nominal","2.0NRT",274.81,1.43,"N"
"8",39.86826,26.24331,302.44,0.49,0.48,"2022-11-14",41,1,"nominal","2.0NRT",281.24,1.64,"N"
"9",38.66042,30.6184,296.74,0.44,0.62,"2022-11-14",41,1,"nominal","2.0NRT",274.62,0.92,"N"
"10",38.43184,27.26383,300.48,0.6,0.53,"2022-11-14",43,1,"nominal","2.0NRT",280.78,0.76,"N"
"11",38.14376,28.30981,305.91,0.34,0.56,"2022-11-14",43,1,"nominal","2.0NRT",278.95,1.05,"N"
"12",36.94836,31.35307,295.62,0.53,0.67,"2022-11-14",43,1,"nominal","2.0NRT",281.13,0.5,"N"
"13",36.9488,31.35076,295.43,0.53,0.67,"2022-11-14",43,1,"nominal","2.0NRT",281.03,0.6,"N"
"14",36.93722,30.64603,295.45,0.49,0.65,"2022-11-14",43,1,"nominal","2.0NRT",283.15,0.61,"N"
"15",31.47777,31.7458,300.46,0.79,0.78,"2022-11-14",43,1,"nominal","2.0NRT",286.75,0.99,"N"
"16",31.47396,31.74359,303.8,0.79,0.78,"2022-11-14",43,1,"nominal","2.0NRT",286.6,1.06,"N"
"17",31.12461,29.80941,307.89,0.63,0.72,"2022-11-14",43,1,"nominal","2.0NRT",288.22,1.99,"N"
"18",31.1238,29.8139,300.65,0.63,0.72,"2022-11-14",43,1,"nominal","2.0NRT",287.76,2.22,"N"
"19",31.02991,29.75023,296.53,0.63,0.72,"2022-11-14",43,1,"nominal","2.0NRT",285.85,0.83,"N"
"20",31.02818,29.7563,301.55,0.63,0.72,"2022-11-14",43,1,"nominal","2.0NRT",287.85,1.16,"N"
"21",31.02984,29.75325,304.3,0.63,0.72,"2022-11-14",43,1,"nominal","2.0NRT",285.87,1.34,"N"
"22",30.93411,27.55264,303.38,0.47,0.64,"2022-11-14",45,1,"nominal","2.0NRT",284.76,0.73,"N"
"23",30.93435,27.55563,297.94,0.47,0.64,"2022-11-14",45,1,"nominal","2.0NRT",284.49,0.59,"N"
