"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",68.04989,55.44161,325.06,0.38,0.59,"2023-03-25",117,1,"nominal","2.0NRT",252.06,1.47,"N"
"2",68.58816,58.04854,321.3,0.38,0.59,"2023-03-25",117,1,"nominal","2.0NRT",254.74,1.7,"N"
"3",68.61923,57.97401,331.36,0.38,0.59,"2023-03-25",117,1,"nominal","2.0NRT",256.68,1.73,"N"
"4",68.6163,57.97135,340.44,0.38,0.59,"2023-03-25",117,1,"nominal","2.0NRT",257.11,3.88,"N"
"5",47.78873,29.0186,295.63,0.62,0.71,"2023-03-25",124,1,"nominal","2.0NRT",277.59,1.2,"N"
"6",45.20226,29.29966,316.94,0.79,0.78,"2023-03-25",126,1,"nominal","2.0NRT",266.76,2.58,"N"
"7",45.19225,29.32656,302.28,0.79,0.78,"2023-03-25",126,1,"nominal","2.0NRT",267.77,2.6,"N"
"8",45.19586,29.29492,295.39,0.79,0.78,"2023-03-25",126,1,"nominal","2.0NRT",266.77,1.75,"N"
"9",45.17944,29.31704,300.52,0.79,0.78,"2023-03-25",126,1,"nominal","2.0NRT",267.93,2.24,"N"
"10",45.19287,29.33419,295.51,0.79,0.78,"2023-03-25",126,1,"nominal","2.0NRT",268.75,1.43,"N"
"11",45.19968,29.29339,295.5,0.79,0.78,"2023-03-25",126,1,"nominal","2.0NRT",266.28,2.76,"N"
"12",45.19639,29.30238,311.07,0.79,0.78,"2023-03-25",126,1,"nominal","2.0NRT",267.19,3.5,"N"
"13",45.18647,29.3294,299.53,0.79,0.78,"2023-03-25",126,1,"nominal","2.0NRT",268.26,1.43,"N"
"14",45.18009,29.32458,304.63,0.79,0.78,"2023-03-25",126,1,"nominal","2.0NRT",268.63,2.26,"N"
"15",45.41954,27.96537,296.57,0.68,0.74,"2023-03-25",126,1,"nominal","2.0NRT",273.63,1.74,"N"
"16",45.42291,27.96756,300.76,0.68,0.74,"2023-03-25",126,1,"nominal","2.0NRT",273.66,1.35,"N"
"17",40.53162,141.50426,338.24,0.35,0.57,"2023-03-25",241,1,"nominal","2.0NRT",278.41,2.55,"D"
"18",42.91446,141.56088,326.21,0.6,0.53,"2023-03-25",243,1,"nominal","2.0NRT",284.09,3.56,"D"
"19",47.83619,132.34695,328.34,0.55,0.68,"2023-03-25",245,1,"nominal","2.0NRT",275.56,5.42,"D"
"20",47.76443,132.11433,325.82,0.57,0.69,"2023-03-25",245,1,"nominal","2.0NRT",273.45,2.62,"D"
"21",47.70638,131.88104,330,0.58,0.7,"2023-03-25",245,1,"nominal","2.0NRT",272.17,16.35,"D"
"22",47.704,131.8741,352.53,0.58,0.7,"2023-03-25",245,1,"nominal","2.0NRT",284.82,27.33,"D"
"23",47.70609,131.87222,353.53,0.58,0.7,"2023-03-25",245,1,"nominal","2.0NRT",283.26,32.21,"D"
"24",47.71183,131.86787,356.26,0.58,0.7,"2023-03-25",245,1,"low","2.0NRT",276.64,15.58,"D"
"25",47.71971,131.76498,338.09,0.59,0.7,"2023-03-25",245,1,"nominal","2.0NRT",274.81,10.84,"D"
"26",47.72214,131.77202,356.32,0.59,0.7,"2023-03-25",245,1,"low","2.0NRT",274.44,13.23,"D"
"27",47.57852,131.04482,336.63,0.64,0.72,"2023-03-25",245,1,"nominal","2.0NRT",277.68,5.16,"D"
"28",48.09265,132.50844,345.55,0.53,0.67,"2023-03-25",245,1,"nominal","2.0NRT",277.19,4.43,"D"
"29",47.82399,131.61684,342.86,0.59,0.7,"2023-03-25",245,1,"nominal","2.0NRT",270.61,7.18,"D"
"30",48.12768,132.42583,328.74,0.53,0.67,"2023-03-25",245,1,"nominal","2.0NRT",278.21,3.6,"D"
"31",48.12732,132.42554,328.18,0.53,0.67,"2023-03-25",245,1,"nominal","2.0NRT",278.56,6.33,"D"
"32",47.87681,131.59476,335.19,0.59,0.7,"2023-03-25",245,1,"nominal","2.0NRT",268.78,4.64,"D"
"33",48.34067,132.85617,335.78,0.5,0.66,"2023-03-25",245,1,"nominal","2.0NRT",278.19,4.34,"D"
"34",48.38531,132.92987,348.97,0.5,0.66,"2023-03-25",245,1,"nominal","2.0NRT",279.63,15.15,"D"
"35",48.3773,132.90547,333.82,0.5,0.66,"2023-03-25",245,1,"nominal","2.0NRT",278.78,6.41,"D"
"36",48.38732,132.93596,355.99,0.5,0.66,"2023-03-25",245,1,"low","2.0NRT",283.02,15.15,"D"
"37",48.38276,132.90146,349.86,0.5,0.66,"2023-03-25",245,1,"nominal","2.0NRT",277.76,6.62,"D"
"38",48.38075,132.89532,325.17,0.5,0.66,"2023-03-25",245,1,"nominal","2.0NRT",280.65,6.71,"D"
"39",48.40315,132.90166,326.95,0.5,0.66,"2023-03-25",245,1,"nominal","2.0NRT",279.73,3.14,"D"
"40",48.49199,133.11266,344.66,0.49,0.65,"2023-03-25",245,1,"nominal","2.0NRT",278.81,4.74,"D"
"41",48.405,132.89717,327.17,0.5,0.66,"2023-03-25",245,1,"nominal","2.0NRT",279.23,3.52,"D"
"42",48.48947,133.11136,340.48,0.49,0.65,"2023-03-25",245,1,"nominal","2.0NRT",278.82,6.03,"D"
"43",48.48662,131.93846,334.96,0.54,0.68,"2023-03-25",245,1,"nominal","2.0NRT",276.03,6.43,"D"
"44",48.48777,131.92114,336.16,0.54,0.68,"2023-03-25",245,1,"nominal","2.0NRT",278.12,9.03,"D"
"45",48.48999,131.92761,356.38,0.54,0.68,"2023-03-25",245,1,"low","2.0NRT",279.27,21.69,"D"
"46",48.49336,131.91681,330.01,0.54,0.68,"2023-03-25",245,1,"nominal","2.0NRT",276.56,9.03,"D"
