"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",60.00124,44.73536,325.58,0.42,0.61,"2022-12-15",54,1,"nominal","2.0NRT",262.74,2.93,"N"
"2",51.13942,37.92654,321.46,0.59,0.7,"2022-12-15",58,1,"nominal","2.0NRT",262.49,3.11,"N"
"3",66.20601,70.98914,348.7,0.66,0.73,"2022-12-15",52,1,"nominal","2.0NRT",254.88,14.36,"N"
"4",66.20074,70.99593,354.2,0.66,0.73,"2022-12-15",52,1,"nominal","2.0NRT",258.98,15.98,"N"
"5",66.20107,70.98441,367,0.66,0.73,"2022-12-15",52,1,"high","2.0NRT",259.14,26.77,"N"
"6",67.83868,58.92875,328.92,0.35,0.57,"2022-12-15",52,1,"nominal","2.0NRT",261.45,1.86,"N"
"7",41.02381,28.5564,300.96,0.51,0.66,"2022-12-15",100,1,"nominal","2.0NRT",279.09,1.78,"N"
"8",41.02148,28.55588,305.43,0.51,0.66,"2022-12-15",100,1,"nominal","2.0NRT",279.95,1.94,"N"
"9",30.85593,26.61557,295.3,0.78,0.78,"2022-12-15",104,1,"nominal","2.0NRT",280.79,0.96,"N"
"10",30.82461,26.46653,302.52,0.76,0.77,"2022-12-15",104,1,"nominal","2.0NRT",281.5,1.43,"N"
"11",30.82632,26.46603,296.39,0.77,0.77,"2022-12-15",104,1,"nominal","2.0NRT",281.44,0.73,"N"
"12",30.5379,26.08251,297.89,0.74,0.76,"2022-12-15",104,1,"nominal","2.0NRT",282.47,1.87,"N"
"13",30.5312,26.07998,297.39,0.74,0.76,"2022-12-15",104,1,"nominal","2.0NRT",281.41,0.98,"N"
"14",30.53843,26.08146,303.35,0.74,0.76,"2022-12-15",104,1,"nominal","2.0NRT",282.41,1.77,"N"
"15",30.53174,26.07889,304.3,0.74,0.76,"2022-12-15",104,1,"nominal","2.0NRT",281.1,1.77,"N"
"16",66.45942,77.21766,325.73,0.62,0.72,"2022-12-15",408,1,"nominal","2.0NRT",243.18,4.82,"N"
"17",66.99681,76.41129,321.45,0.59,0.7,"2022-12-15",408,1,"nominal","2.0NRT",248.37,4.48,"N"
