"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",56.62285,161.31857,356.3,0.54,0.68,"2023-04-02",16,1,"low","2.0NRT",290.48,23,"D"
"2",56.6302,161.31778,351.35,0.54,0.68,"2023-04-02",16,1,"nominal","2.0NRT",286.88,23,"D"
"3",56.62476,161.30385,356.22,0.54,0.68,"2023-04-02",16,1,"low","2.0NRT",293.55,75.67,"D"
"4",43.23378,27.59573,296.19,0.4,0.44,"2023-04-02",35,1,"nominal","2.0NRT",279.89,0.73,"N"
"5",38.73744,26.94358,295.58,0.47,0.48,"2023-04-02",37,1,"nominal","2.0NRT",282.64,0.9,"N"
"6",31.32694,32.14095,295.77,0.69,0.74,"2023-04-02",39,1,"nominal","2.0NRT",283.83,0.82,"N"
"7",31.32268,32.14714,296.56,0.69,0.74,"2023-04-02",39,1,"nominal","2.0NRT",283.59,1,"N"
"8",31.1407,29.83898,296.51,0.51,0.66,"2023-04-02",39,1,"nominal","2.0NRT",285.18,0.6,"N"
"9",31.1228,29.80973,302.86,0.51,0.66,"2023-04-02",39,1,"nominal","2.0NRT",286.39,1.14,"N"
"10",31.12142,29.81491,296.5,0.51,0.66,"2023-04-02",39,1,"nominal","2.0NRT",285.2,0.81,"N"
"11",31.03224,29.75793,354.11,0.51,0.66,"2023-04-02",39,1,"nominal","2.0NRT",285.59,3.1,"N"
"12",31.03357,29.75293,314.34,0.51,0.66,"2023-04-02",39,1,"nominal","2.0NRT",284.79,3.1,"N"
"13",31.02775,29.75072,297.26,0.51,0.66,"2023-04-02",39,1,"nominal","2.0NRT",283.82,3.1,"N"
"14",31.02643,29.75564,304.31,0.51,0.66,"2023-04-02",39,1,"nominal","2.0NRT",285.25,3.1,"N"
"15",30.27444,31.39801,310.99,0.66,0.73,"2023-04-02",39,1,"nominal","2.0NRT",282.14,1.78,"N"
"16",30.27742,31.39722,298.23,0.66,0.73,"2023-04-02",39,1,"nominal","2.0NRT",281.08,1.38,"N"
"17",29.80739,32.08839,312.76,0.75,0.77,"2023-04-02",39,1,"nominal","2.0NRT",284.01,3.23,"N"
"18",30.93378,27.55308,298.17,0.38,0.59,"2023-04-02",39,1,"nominal","2.0NRT",282.39,0.5,"N"
"19",30.93281,27.55697,299.45,0.38,0.59,"2023-04-02",39,1,"nominal","2.0NRT",280.76,0.5,"N"
"20",29.64996,32.249,301.38,0.77,0.77,"2023-04-02",39,1,"nominal","2.0NRT",284.76,2.09,"N"
"21",30.85663,27.53129,318.86,0.39,0.59,"2023-04-02",39,1,"nominal","2.0NRT",280.55,1.45,"N"
"22",30.53851,28.49073,311.82,0.45,0.63,"2023-04-02",39,1,"nominal","2.0NRT",281.55,1.59,"N"
"23",30.53735,28.49521,304.04,0.45,0.63,"2023-04-02",39,1,"nominal","2.0NRT",282.56,1.44,"N"
"24",30.81968,27.27057,321.64,0.37,0.58,"2023-04-02",39,1,"nominal","2.0NRT",281.73,1.23,"N"
"25",30.81561,27.26982,319.48,0.37,0.58,"2023-04-02",39,1,"nominal","2.0NRT",282.29,1.22,"N"
"26",30.77303,27.10241,296.12,0.37,0.58,"2023-04-02",39,1,"nominal","2.0NRT",280.7,0.96,"N"
