"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",43.23492,27.59462,295.03,0.4,0.44,"2022-11-25",37,1,"nominal","2.0NRT",275.84,0.72,"N"
"2",68.41614,83.62863,344.22,0.56,0.69,"2022-11-25",26,1,"nominal","2.0NRT",240.48,5.21,"N"
"3",69.62079,81.83285,367,0.45,0.63,"2022-11-25",26,1,"high","2.0NRT",240.02,9.18,"N"
"4",69.62119,81.82937,367,0.45,0.63,"2022-11-25",26,1,"high","2.0NRT",238.71,8.7,"N"
"5",69.60829,81.77242,346.22,0.45,0.63,"2022-11-25",26,1,"nominal","2.0NRT",232.72,5.91,"N"
"6",69.60453,81.77706,342.83,0.45,0.63,"2022-11-25",26,1,"nominal","2.0NRT",237.61,5.91,"N"
"7",67.59661,83.24062,325.8,0.62,0.72,"2022-11-25",26,1,"nominal","2.0NRT",237.02,3.66,"N"
"8",67.56026,83.20336,333.94,0.63,0.72,"2022-11-25",26,1,"nominal","2.0NRT",241.62,3.56,"N"
"9",67.33915,83.13583,338.79,0.65,0.73,"2022-11-25",26,1,"nominal","2.0NRT",238.46,4.42,"N"
"10",67.27753,83.20773,332.61,0.65,0.73,"2022-11-25",26,1,"nominal","2.0NRT",235.78,5.23,"N"
"11",67.33559,83.12785,320.44,0.65,0.73,"2022-11-25",26,1,"nominal","2.0NRT",239.48,3.81,"N"
"12",67.28253,83.03248,330.67,0.65,0.73,"2022-11-25",26,1,"nominal","2.0NRT",241.9,3.99,"N"
"13",68.57263,80.31364,367,0.5,0.66,"2022-11-25",26,1,"high","2.0NRT",241.86,13.37,"N"
"14",66.67097,80.45571,354.49,0.67,0.74,"2022-11-25",26,1,"nominal","2.0NRT",237.28,11.6,"N"
"15",66.66536,80.46217,351.81,0.67,0.74,"2022-11-25",26,1,"nominal","2.0NRT",242.11,11.6,"N"
"16",66.99638,76.39116,338.83,0.57,0.69,"2022-11-25",26,1,"nominal","2.0NRT",234.2,5.01,"N"
"17",66.99444,76.40478,325.28,0.57,0.69,"2022-11-25",26,1,"nominal","2.0NRT",237.64,4.36,"N"
"18",66.19998,77.23274,336.46,0.66,0.73,"2022-11-25",26,1,"nominal","2.0NRT",237.91,4.72,"N"
"19",66.95734,75.53989,367,0.56,0.69,"2022-11-25",26,1,"high","2.0NRT",248.84,19.88,"N"
"20",64.85355,77.25732,330.07,0.8,0.78,"2022-11-25",26,1,"nominal","2.0NRT",232.48,4.68,"N"
"21",64.87146,75.48287,322.71,0.75,0.77,"2022-11-25",26,1,"nominal","2.0NRT",234.95,3.31,"N"
"22",68.61006,58.01866,324.79,0.48,0.48,"2022-11-25",28,1,"nominal","2.0NRT",264.14,2.87,"N"
"23",62.13015,43.00046,324.66,0.42,0.45,"2022-11-25",30,1,"nominal","2.0NRT",253.98,2.81,"N"
"24",36.9351,30.64859,297.09,0.4,0.6,"2022-11-25",34,1,"nominal","2.0NRT",281.1,0.6,"N"
"25",31.47781,31.74238,313.57,0.64,0.72,"2022-11-25",37,1,"nominal","2.0NRT",283.46,2.18,"N"
"26",31.33763,32.10634,299.89,0.68,0.74,"2022-11-25",37,1,"nominal","2.0NRT",283.34,1.35,"N"
"27",31.32776,32.14035,295.9,0.68,0.74,"2022-11-25",37,1,"nominal","2.0NRT",282.82,2.72,"N"
"28",29.80933,32.08503,301.25,0.74,0.76,"2022-11-25",37,1,"nominal","2.0NRT",282.6,2.77,"N"
"29",30.93515,27.55386,305.26,0.38,0.59,"2022-11-25",37,1,"nominal","2.0NRT",285.62,0.65,"N"
"30",30.89821,27.34343,333.06,0.37,0.58,"2022-11-25",37,1,"nominal","2.0NRT",284.45,2.35,"N"
"31",30.91269,27.21496,330.66,0.37,0.58,"2022-11-25",37,1,"nominal","2.0NRT",284.22,2.03,"N"
"32",30.54186,28.4898,301.61,0.44,0.63,"2022-11-25",37,1,"nominal","2.0NRT",285.57,1.6,"N"
"33",30.54071,28.49425,310.27,0.44,0.63,"2022-11-25",37,1,"nominal","2.0NRT",285.88,1.7,"N"
"34",30.72058,27.67261,299.93,0.39,0.6,"2022-11-25",37,1,"nominal","2.0NRT",283.92,0.47,"N"
"35",30.71864,27.67317,304.78,0.39,0.6,"2022-11-25",37,1,"nominal","2.0NRT",283.81,0.45,"N"
"36",30.77428,27.10207,302.15,0.36,0.58,"2022-11-25",37,1,"nominal","2.0NRT",283.69,0.85,"N"
"37",30.77338,27.10573,310.81,0.36,0.58,"2022-11-25",37,1,"nominal","2.0NRT",285.37,1.18,"N"
"38",30.85969,26.61851,295.8,0.34,0.56,"2022-11-25",37,1,"nominal","2.0NRT",283.3,0.36,"N"
"39",30.85886,26.62193,300.51,0.34,0.56,"2022-11-25",37,1,"nominal","2.0NRT",283.77,0.48,"N"
"40",30.85617,26.6183,313.04,0.34,0.56,"2022-11-25",37,1,"nominal","2.0NRT",283.39,1.19,"N"
"41",30.85536,26.62174,299.41,0.34,0.56,"2022-11-25",37,1,"nominal","2.0NRT",283.73,1.09,"N"
"42",30.82731,26.47011,307.63,0.33,0.55,"2022-11-25",37,1,"nominal","2.0NRT",283.6,0.62,"N"
"43",30.67331,26.36582,302.35,0.33,0.55,"2022-11-25",37,1,"nominal","2.0NRT",283.89,0.62,"N"
"44",30.37343,27.22759,296,0.38,0.59,"2022-11-25",37,1,"nominal","2.0NRT",283.4,1.01,"N"
"45",30.37252,27.23139,313.6,0.38,0.59,"2022-11-25",37,1,"nominal","2.0NRT",284.21,1.01,"N"
"46",30.53491,26.08021,333.05,0.32,0.55,"2022-11-25",37,1,"nominal","2.0NRT",284.66,1.32,"N"
"47",30.53415,26.08345,305.35,0.32,0.55,"2022-11-25",37,1,"nominal","2.0NRT",284.45,1.32,"N"
"48",30.53265,26.08994,299.43,0.32,0.55,"2022-11-25",37,1,"nominal","2.0NRT",284.86,0.83,"N"
"49",29.02103,31.19789,300.07,0.69,0.74,"2022-11-25",37,1,"nominal","2.0NRT",283.8,3.26,"N"
"50",29.01728,31.20206,300.37,0.69,0.74,"2022-11-25",37,1,"nominal","2.0NRT",284.13,2.5,"N"
"51",29.85431,27.94284,297.27,0.43,0.62,"2022-11-25",37,1,"nominal","2.0NRT",285.73,0.64,"N"
"52",29.85324,27.94711,310.02,0.43,0.62,"2022-11-25",37,1,"nominal","2.0NRT",285.7,0.64,"N"
"53",30.30743,26.04088,303.55,0.32,0.55,"2022-11-25",37,1,"nominal","2.0NRT",284.01,0.56,"N"
"54",27.17155,31.01048,307.7,0.75,0.77,"2022-11-25",39,1,"nominal","2.0NRT",284.95,3.02,"N"
"55",27.17263,31.01127,307.18,0.75,0.77,"2022-11-25",39,1,"nominal","2.0NRT",284.6,1.77,"N"
"56",67.84116,58.93727,328.01,0.62,0.71,"2022-11-25",206,1,"nominal","2.0NRT",258.32,3.01,"N"
"57",69.37337,88.12764,322.82,0.58,0.7,"2022-11-25",204,1,"nominal","2.0NRT",240.44,3.78,"N"
"58",68.41854,83.6263,338.88,0.7,0.75,"2022-11-25",204,1,"nominal","2.0NRT",235.01,9.3,"N"
"59",68.57401,80.32498,367,0.69,0.74,"2022-11-25",204,1,"high","2.0NRT",239.9,12.21,"N"
"60",68.57352,80.31987,367,0.69,0.74,"2022-11-25",204,1,"high","2.0NRT",239.86,13.6,"N"
"61",34.77076,139.02295,328.4,0.45,0.39,"2022-11-25",329,1,"nominal","2.0NRT",288.48,3.23,"D"
"62",35.35558,139.87323,331.06,0.42,0.37,"2022-11-25",329,1,"nominal","2.0NRT",294.82,4.42,"D"
"63",35.3548,139.86874,331.05,0.42,0.37,"2022-11-25",329,1,"nominal","2.0NRT",296.25,4.56,"D"
"64",35.35974,139.87686,325.85,0.42,0.37,"2022-11-25",329,1,"nominal","2.0NRT",296.48,2.8,"D"
"65",35.3608,139.86247,325.35,0.42,0.37,"2022-11-25",329,1,"nominal","2.0NRT",294.59,4.1,"D"
"66",35.36785,139.84331,343.89,0.42,0.37,"2022-11-25",329,1,"nominal","2.0NRT",293.63,5.69,"D"
"67",35.47579,139.73209,325.23,0.42,0.38,"2022-11-25",329,1,"nominal","2.0NRT",292.88,1.96,"D"
"68",35.47759,139.72215,330.07,0.42,0.38,"2022-11-25",329,1,"nominal","2.0NRT",294.32,5.99,"D"
"69",35.03019,136.8851,327.42,0.55,0.43,"2022-11-25",329,1,"nominal","2.0NRT",296.21,2.49,"D"
"70",35.02787,136.87334,335.73,0.55,0.43,"2022-11-25",329,1,"nominal","2.0NRT",295.62,6.1,"D"
"71",35.0267,136.86746,337.22,0.55,0.43,"2022-11-25",329,1,"nominal","2.0NRT",297.84,6.1,"D"
"72",35.02309,136.86572,332.25,0.55,0.43,"2022-11-25",329,1,"nominal","2.0NRT",295.82,2.98,"D"
"73",35.02811,136.87048,332.55,0.55,0.43,"2022-11-25",329,1,"nominal","2.0NRT",295.54,5.79,"D"
"74",34.71473,134.82217,330.21,0.47,0.48,"2022-11-25",329,1,"nominal","2.0NRT",293.63,4.3,"D"
"75",34.72549,134.82944,325.55,0.47,0.48,"2022-11-25",329,1,"nominal","2.0NRT",295.3,4.71,"D"
"76",34.05458,131.78893,327.27,0.36,0.57,"2022-11-25",329,1,"nominal","2.0NRT",295.13,2.57,"D"
"77",34.461,133.43494,325.88,0.57,0.52,"2022-11-25",329,1,"nominal","2.0NRT",289.83,6.64,"D"
"78",35.92823,140.67473,336.62,0.4,0.37,"2022-11-25",329,1,"nominal","2.0NRT",296.2,4.91,"D"
"79",35.93699,140.68604,344.95,0.4,0.37,"2022-11-25",329,1,"nominal","2.0NRT",295.78,7.36,"D"
"80",42.33738,140.98874,327.92,0.39,0.36,"2022-11-25",332,1,"nominal","2.0NRT",285.87,2.16,"D"
