"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",39.83903,30.30182,298.05,0.45,0.47,"2022-09-28",24,1,"nominal","2.0NRT",284.83,1.13,"N"
"2",37.6936,38.08294,295.73,0.65,0.73,"2022-09-28",24,1,"nominal","2.0NRT",285.48,0.45,"N"
"3",37.69281,37.97108,297.56,0.64,0.72,"2022-09-28",24,1,"nominal","2.0NRT",284.57,0.63,"N"
"4",37.69511,38.08408,296.9,0.65,0.73,"2022-09-28",24,1,"nominal","2.0NRT",286.2,0.42,"N"
"5",37.69381,37.97185,297.12,0.64,0.72,"2022-09-28",24,1,"nominal","2.0NRT",284.6,0.4,"N"
"6",37.64295,38.11309,311.01,0.65,0.73,"2022-09-28",24,1,"nominal","2.0NRT",284.96,1.82,"N"
"7",39.86596,26.2439,312.38,0.45,0.39,"2022-09-28",24,1,"nominal","2.0NRT",291.28,1.71,"N"
"8",39.39583,27.3689,322.25,0.51,0.41,"2022-09-28",24,1,"nominal","2.0NRT",287.03,2.95,"N"
"9",37.0225,36.10413,299.33,0.53,0.67,"2022-09-28",24,1,"nominal","2.0NRT",288.02,1.17,"N"
"10",36.53252,37.53468,298.38,0.65,0.73,"2022-09-28",24,1,"nominal","2.0NRT",286.9,1.55,"N"
"11",36.73267,36.20947,304.56,0.55,0.68,"2022-09-28",24,1,"nominal","2.0NRT",291.65,1.96,"N"
"12",36.71653,36.19586,303.99,0.55,0.68,"2022-09-28",24,1,"nominal","2.0NRT",290.58,4.03,"N"
"13",37.25539,30.44313,296.93,0.53,0.5,"2022-09-28",24,1,"nominal","2.0NRT",285.63,1.16,"N"
"14",34.91577,37.9389,309.15,0.77,0.77,"2022-09-28",24,1,"nominal","2.0NRT",280.65,2.13,"N"
"15",34.91608,37.94265,322.89,0.77,0.77,"2022-09-28",24,1,"nominal","2.0NRT",282.13,3.01,"N"
"16",34.71877,36.63643,319.58,0.66,0.73,"2022-09-28",24,1,"nominal","2.0NRT",289.45,2.13,"N"
"17",34.71242,36.63367,317.43,0.66,0.73,"2022-09-28",24,1,"nominal","2.0NRT",288.25,2.13,"N"
"18",34.71381,36.63821,320.74,0.66,0.73,"2022-09-28",24,1,"nominal","2.0NRT",288.18,4.16,"N"
"19",34.71585,36.63137,304.28,0.66,0.73,"2022-09-28",24,1,"nominal","2.0NRT",288.18,3.47,"N"
"20",32.07899,36.50859,309.99,0.77,0.77,"2022-09-28",26,1,"nominal","2.0NRT",287.65,2.04,"N"
"21",32.0805,36.51052,310.37,0.77,0.77,"2022-09-28",26,1,"nominal","2.0NRT",287.55,2.31,"N"
"22",31.91582,34.89455,303.75,0.63,0.72,"2022-09-28",26,1,"nominal","2.0NRT",292.45,1.49,"N"
"23",31.47861,31.74566,302.76,0.43,0.62,"2022-09-28",26,1,"nominal","2.0NRT",291.78,1.21,"N"
"24",31.30193,31.8389,303.08,0.44,0.62,"2022-09-28",26,1,"nominal","2.0NRT",292.55,0.81,"N"
"25",31.41845,31.36234,300.84,0.41,0.61,"2022-09-28",26,1,"nominal","2.0NRT",290.62,0.3,"N"
"26",31.41309,31.3605,302.43,0.41,0.61,"2022-09-28",26,1,"nominal","2.0NRT",292.02,0.69,"N"
"27",30.72661,33.77343,302.47,0.59,0.7,"2022-09-28",26,1,"nominal","2.0NRT",292.36,1.09,"N"
"28",30.70614,33.84814,312.25,0.59,0.7,"2022-09-28",26,1,"nominal","2.0NRT",292.5,3.08,"N"
"29",31.35196,30.31933,301.92,0.36,0.57,"2022-09-28",26,1,"nominal","2.0NRT",291.23,0.8,"N"
"30",31.14189,29.83892,307.89,0.34,0.56,"2022-09-28",26,1,"nominal","2.0NRT",293.53,0.9,"N"
"31",31.122,29.81026,316.64,0.34,0.56,"2022-09-28",26,1,"nominal","2.0NRT",293.88,2.35,"N"
"32",31.02964,29.75549,310.6,0.34,0.56,"2022-09-28",26,1,"nominal","2.0NRT",292.79,1.01,"N"
"33",30.99307,29.8398,301.62,0.34,0.56,"2022-09-28",26,1,"nominal","2.0NRT",291.43,0.41,"N"
"34",30.99223,29.84327,302.78,0.34,0.56,"2022-09-28",26,1,"nominal","2.0NRT",292.37,0.44,"N"
"35",30.99452,29.84412,306.67,0.34,0.56,"2022-09-28",26,1,"nominal","2.0NRT",292.75,1.41,"N"
"36",30.8791,29.46014,302.51,0.33,0.55,"2022-09-28",26,1,"nominal","2.0NRT",291.97,0.45,"N"
"37",31.14512,27.4458,335.59,0.49,0.49,"2022-09-28",26,1,"nominal","2.0NRT",292.33,4.2,"N"
