"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",41.0207,28.5574,316.92,0.39,0.36,"2022-05-19",1,1,"nominal","2.0NRT",284.95,1.54,"N"
"2",38.27691,39.74338,297.2,0.36,0.57,"2022-05-19",1,1,"nominal","2.0NRT",285.35,0.35,"N"
"3",38.45466,38.72699,296.59,0.63,0.54,"2022-05-19",1,1,"nominal","2.0NRT",286.44,1.47,"N"
"4",36.90899,43.39007,304.86,0.6,0.71,"2022-05-19",1,1,"nominal","2.0NRT",282.33,1.57,"N"
"5",36.90693,43.39687,304.37,0.61,0.71,"2022-05-19",1,1,"nominal","2.0NRT",282.89,1.57,"N"
"6",36.8687,43.52242,305.89,0.61,0.71,"2022-05-19",1,1,"nominal","2.0NRT",285.46,1.28,"N"
"7",36.87067,43.49295,320.3,0.61,0.71,"2022-05-19",1,1,"nominal","2.0NRT",286.47,3.1,"N"
"8",36.89094,43.42646,298.5,0.61,0.71,"2022-05-19",1,1,"nominal","2.0NRT",282.74,1.84,"N"
"9",36.88876,43.43361,308.81,0.61,0.71,"2022-05-19",1,1,"nominal","2.0NRT",284.82,1.84,"N"
"10",36.90709,43.39066,311.4,0.61,0.71,"2022-05-19",1,1,"nominal","2.0NRT",282.01,2.23,"N"
"11",36.90509,43.39738,297.7,0.61,0.71,"2022-05-19",1,1,"nominal","2.0NRT",283.12,1.96,"N"
"12",36.89532,43.43017,308.02,0.61,0.71,"2022-05-19",1,1,"nominal","2.0NRT",283.66,2.35,"N"
"13",36.89314,43.43754,303.31,0.61,0.71,"2022-05-19",1,1,"nominal","2.0NRT",284.16,2.34,"N"
"14",36.86774,43.52265,311.15,0.62,0.71,"2022-05-19",1,1,"nominal","2.0NRT",285.33,1.51,"N"
"15",36.86958,43.49308,316.49,0.61,0.71,"2022-05-19",1,1,"nominal","2.0NRT",286.48,2.39,"N"
"16",37.07837,42.55711,311.38,0.54,0.68,"2022-05-19",1,1,"nominal","2.0NRT",288.2,1.43,"N"
"17",37.08382,42.49315,303.13,0.54,0.68,"2022-05-19",1,1,"nominal","2.0NRT",288.38,0.78,"N"
"18",37.08307,42.45053,308.82,0.53,0.67,"2022-05-19",1,1,"nominal","2.0NRT",288.87,1.42,"N"
"19",36.74873,43.49796,299.59,0.62,0.71,"2022-05-19",1,1,"nominal","2.0NRT",286.48,1.41,"N"
"20",36.77342,43.32548,331.69,0.6,0.71,"2022-05-19",1,1,"nominal","2.0NRT",287.53,5.87,"N"
"21",36.77556,43.31849,305.71,0.6,0.71,"2022-05-19",1,1,"nominal","2.0NRT",286.42,4.72,"N"
"22",36.74848,43.49802,296.81,0.62,0.71,"2022-05-19",1,1,"nominal","2.0NRT",286.32,1.31,"N"
"23",36.77903,43.32578,341.84,0.6,0.71,"2022-05-19",1,1,"nominal","2.0NRT",289.03,4.01,"N"
"24",36.78088,43.31961,296.92,0.6,0.71,"2022-05-19",1,1,"nominal","2.0NRT",286.76,4.01,"N"
"25",36.5305,43.97999,309.42,0.66,0.73,"2022-05-19",1,1,"nominal","2.0NRT",285.3,1.58,"N"
"26",36.73037,43.27914,301.38,0.6,0.71,"2022-05-19",1,1,"nominal","2.0NRT",287,0.96,"N"
"27",38.71343,35.26206,301.32,0.41,0.45,"2022-05-19",1,1,"nominal","2.0NRT",284.29,1.21,"N"
"28",36.94458,42.17433,314.74,0.52,0.67,"2022-05-19",1,1,"nominal","2.0NRT",286.6,1.52,"N"
"29",36.93879,42.1717,299.94,0.52,0.67,"2022-05-19",1,1,"nominal","2.0NRT",284.98,0.58,"N"
"30",36.94017,42.12198,321.4,0.52,0.67,"2022-05-19",1,1,"nominal","2.0NRT",288.11,3.62,"N"
"31",36.93699,42.13291,326.38,0.52,0.67,"2022-05-19",1,1,"nominal","2.0NRT",288.89,2.61,"N"
"32",36.93607,42.13111,321.62,0.52,0.67,"2022-05-19",1,1,"nominal","2.0NRT",288.08,2.27,"N"
"33",36.93919,42.12019,319.91,0.52,0.67,"2022-05-19",1,1,"nominal","2.0NRT",287.46,2.8,"N"
"34",36.93764,42.12563,300.17,0.52,0.67,"2022-05-19",1,1,"nominal","2.0NRT",287.38,2.27,"N"
"35",37.01352,41.58707,299.97,0.48,0.65,"2022-05-19",1,1,"nominal","2.0NRT",287.69,0.66,"N"
"36",36.91233,41.89645,299.96,0.5,0.66,"2022-05-19",1,1,"nominal","2.0NRT",284.86,0.59,"N"
"37",36.99522,41.56223,306.49,0.48,0.65,"2022-05-19",1,1,"nominal","2.0NRT",285.89,1.1,"N"
"38",36.95456,41.65999,300.71,0.49,0.65,"2022-05-19",1,1,"nominal","2.0NRT",286.19,0.44,"N"
"39",36.94989,41.66077,295.87,0.49,0.65,"2022-05-19",1,1,"nominal","2.0NRT",285.69,0.37,"N"
"40",36.44083,42.93086,305.03,0.59,0.7,"2022-05-19",1,1,"nominal","2.0NRT",289.79,1.03,"N"
"41",36.10073,43.63294,306.28,0.65,0.73,"2022-05-19",1,1,"nominal","2.0NRT",285.84,1.37,"N"
"42",36.08398,43.64071,309.92,0.66,0.73,"2022-05-19",1,1,"nominal","2.0NRT",286.37,1.29,"N"
"43",36.0212,43.68074,312.24,0.66,0.73,"2022-05-19",1,1,"nominal","2.0NRT",287.3,3.21,"N"
"44",35.99571,43.76328,307.09,0.67,0.74,"2022-05-19",1,1,"nominal","2.0NRT",286.5,1.92,"N"
"45",35.97882,43.77089,335.11,0.67,0.74,"2022-05-19",1,1,"nominal","2.0NRT",288.01,7.57,"N"
"46",35.98102,43.76377,300.6,0.67,0.74,"2022-05-19",1,1,"nominal","2.0NRT",286.95,4.45,"N"
"47",35.96646,43.76382,303.61,0.67,0.74,"2022-05-19",1,1,"nominal","2.0NRT",287.84,3.15,"N"
"48",35.99856,43.76525,310.15,0.67,0.74,"2022-05-19",1,1,"nominal","2.0NRT",285.89,2.38,"N"
"49",36.01731,43.67939,311.41,0.66,0.73,"2022-05-19",1,1,"nominal","2.0NRT",286.66,2.7,"N"
"50",35.98174,43.77288,331.8,0.67,0.74,"2022-05-19",1,1,"nominal","2.0NRT",288.01,3.65,"N"
"51",35.98389,43.76579,297.14,0.67,0.74,"2022-05-19",1,1,"nominal","2.0NRT",287.03,3.65,"N"
"52",35.96934,43.76593,304.29,0.67,0.74,"2022-05-19",1,1,"nominal","2.0NRT",288.18,2.86,"N"
"53",35.95226,43.72684,306.89,0.67,0.73,"2022-05-19",1,1,"nominal","2.0NRT",286.86,1.4,"N"
"54",35.9248,43.79274,297.91,0.67,0.74,"2022-05-19",1,1,"nominal","2.0NRT",286.49,0.88,"N"
"55",35.93309,43.74203,303.09,0.67,0.74,"2022-05-19",1,1,"nominal","2.0NRT",286.17,1.28,"N"
"56",35.77478,43.99252,304.68,0.7,0.75,"2022-05-19",1,1,"nominal","2.0NRT",286.21,0.94,"N"
"57",35.77258,43.99953,296.87,0.7,0.75,"2022-05-19",1,1,"nominal","2.0NRT",286.6,0.94,"N"
"58",35.77079,43.99752,306.99,0.7,0.75,"2022-05-19",1,1,"nominal","2.0NRT",286.86,1.57,"N"
"59",35.72892,44.03737,320.97,0.7,0.75,"2022-05-19",1,1,"nominal","2.0NRT",287.02,5.45,"N"
"60",35.72663,44.04478,340.22,0.7,0.75,"2022-05-19",1,1,"nominal","2.0NRT",288.9,10.3,"N"
"61",35.73114,44.03021,309.99,0.7,0.75,"2022-05-19",1,1,"nominal","2.0NRT",286.37,5.45,"N"
"62",35.68712,43.87963,336.66,0.69,0.74,"2022-05-19",1,1,"nominal","2.0NRT",288.17,3.98,"N"
"63",35.66044,43.96634,335.99,0.7,0.75,"2022-05-19",1,1,"nominal","2.0NRT",287.89,7.42,"N"
"64",35.68936,43.87236,299.31,0.69,0.74,"2022-05-19",1,1,"nominal","2.0NRT",285.86,3.98,"N"
"65",35.53666,44.34106,300.36,0.74,0.76,"2022-05-19",1,1,"nominal","2.0NRT",286.2,1.38,"N"
"66",35.63155,44.01199,309.21,0.71,0.75,"2022-05-19",1,1,"nominal","2.0NRT",287.77,1.47,"N"
"67",35.55354,44.26293,298.8,0.73,0.76,"2022-05-19",1,1,"nominal","2.0NRT",284.83,1.04,"N"
"68",35.52999,44.33825,308.61,0.74,0.76,"2022-05-19",1,1,"nominal","2.0NRT",286.98,1.38,"N"
"69",35.45916,44.41908,310.21,0.75,0.77,"2022-05-19",1,1,"nominal","2.0NRT",288.19,1.17,"N"
"70",35.81351,43.25619,297.49,0.64,0.72,"2022-05-19",1,1,"nominal","2.0NRT",287.23,0.52,"N"
"71",35.4588,44.42253,306.99,0.75,0.77,"2022-05-19",1,1,"nominal","2.0NRT",287.43,1.38,"N"
"72",35.49011,44.15179,328.56,0.72,0.76,"2022-05-19",1,1,"nominal","2.0NRT",285.62,7.6,"N"
"73",35.48777,44.15934,322.88,0.73,0.76,"2022-05-19",1,1,"nominal","2.0NRT",286.39,7.48,"N"
"74",37.35097,37.16443,302.91,0.55,0.51,"2022-05-19",1,1,"nominal","2.0NRT",288.64,1.15,"N"
"75",35.38734,44.21636,314.36,0.73,0.76,"2022-05-19",1,1,"nominal","2.0NRT",287.32,3.75,"N"
"76",35.38725,44.21753,315.98,0.74,0.76,"2022-05-19",1,1,"nominal","2.0NRT",286.45,2.89,"N"
"77",37.29579,37.15606,301.84,0.55,0.51,"2022-05-19",1,1,"nominal","2.0NRT",287.1,1.14,"N"
"78",36.14214,40.81782,304.92,0.46,0.64,"2022-05-19",1,1,"nominal","2.0NRT",286.73,0.84,"N"
"79",36.13107,40.81287,322.17,0.46,0.64,"2022-05-19",1,1,"nominal","2.0NRT",288.46,1.92,"N"
"80",36.13238,40.80812,304.89,0.46,0.64,"2022-05-19",1,1,"nominal","2.0NRT",286.88,1.92,"N"
"81",38.62783,29.46699,330.36,0.39,0.36,"2022-05-19",1,1,"nominal","2.0NRT",284.53,10.05,"N"
"82",36.12291,40.8199,309.64,0.46,0.64,"2022-05-19",1,1,"nominal","2.0NRT",287.57,1.41,"N"
"83",35.0021,43.49254,318.99,0.69,0.74,"2022-05-19",1,1,"nominal","2.0NRT",288.29,2.95,"N"
"84",34.89777,43.80855,343.41,0.72,0.76,"2022-05-19",1,1,"nominal","2.0NRT",289.34,11.11,"N"
"85",34.90006,43.80112,311.11,0.72,0.76,"2022-05-19",1,1,"nominal","2.0NRT",286.72,7.81,"N"
"86",37.11078,34.91265,301.33,0.43,0.46,"2022-05-19",1,1,"nominal","2.0NRT",285.68,1.27,"N"
"87",37.10973,34.91742,312.47,0.43,0.46,"2022-05-19",1,1,"nominal","2.0NRT",286.57,1.51,"N"
"88",36.77703,36.20626,300.26,0.51,0.49,"2022-05-19",1,1,"nominal","2.0NRT",289.58,1.12,"N"
"89",36.73391,36.20852,310.76,0.51,0.49,"2022-05-19",1,1,"nominal","2.0NRT",291.36,2.69,"N"
"90",36.73267,36.21386,303.75,0.51,0.49,"2022-05-19",1,1,"nominal","2.0NRT",291.96,1.14,"N"
"91",36.73204,36.19614,301.53,0.51,0.49,"2022-05-19",1,1,"nominal","2.0NRT",290.33,1.22,"N"
"92",36.72828,36.21235,303.04,0.51,0.49,"2022-05-19",1,1,"nominal","2.0NRT",290.51,1.14,"N"
"93",36.71642,36.2022,312.04,0.51,0.49,"2022-05-19",1,1,"nominal","2.0NRT",289.69,1.74,"N"
"94",36.87085,34.76623,302.74,0.42,0.45,"2022-05-19",1,1,"nominal","2.0NRT",289.11,0.99,"N"
"95",35.37986,40.30418,309.85,0.46,0.63,"2022-05-19",1,1,"nominal","2.0NRT",288.11,0.86,"N"
"96",35.30429,40.44479,324.07,0.47,0.64,"2022-05-19",1,1,"nominal","2.0NRT",287.36,2.13,"N"
"97",35.11409,40.5228,304.65,0.47,0.64,"2022-05-19",1,1,"nominal","2.0NRT",286.8,0.39,"N"
"98",34.91351,40.82545,297.48,0.5,0.66,"2022-05-19",1,1,"nominal","2.0NRT",287.33,0.49,"N"
"99",34.91208,40.83065,298.61,0.5,0.66,"2022-05-19",1,1,"nominal","2.0NRT",286.8,0.49,"N"
"100",36.66851,32.08488,302.96,0.48,0.4,"2022-05-19",1,1,"nominal","2.0NRT",285.77,1.07,"N"
"101",36.93518,30.64575,319.19,0.42,0.38,"2022-05-19",1,1,"nominal","2.0NRT",288.8,1.49,"N"
"102",36.93431,30.65044,299.93,0.43,0.38,"2022-05-19",1,1,"nominal","2.0NRT",289.35,1.25,"N"
"103",36.93597,30.64864,324.34,0.43,0.38,"2022-05-19",1,1,"nominal","2.0NRT",289.61,2.47,"N"
"104",36.66898,32.08345,297.36,0.48,0.4,"2022-05-19",1,1,"nominal","2.0NRT",285.89,1.04,"N"
"105",36.26551,33.73125,302.78,0.39,0.44,"2022-05-19",1,1,"nominal","2.0NRT",288.18,0.91,"N"
"106",34.9181,37.94725,316.75,0.35,0.57,"2022-05-19",1,1,"nominal","2.0NRT",282.81,1.08,"N"
"107",34.9131,37.94544,308.41,0.35,0.57,"2022-05-19",1,1,"nominal","2.0NRT",281.79,1.18,"N"
"108",34.91589,37.94722,325.2,0.35,0.57,"2022-05-19",1,1,"nominal","2.0NRT",283.89,2.54,"N"
"109",34.61143,37.90179,297.87,0.35,0.57,"2022-05-19",1,1,"nominal","2.0NRT",284.55,0.42,"N"
"110",34.97462,35.8951,299.71,0.53,0.5,"2022-05-19",1,1,"nominal","2.0NRT",288.77,0.66,"N"
"111",34.97524,35.89424,300.67,0.53,0.5,"2022-05-19",1,1,"nominal","2.0NRT",288.79,1.32,"N"
"112",34.71731,36.63499,300.9,0.59,0.53,"2022-05-19",1,1,"nominal","2.0NRT",286.91,1.87,"N"
"113",34.72742,33.31543,301.35,0.39,0.44,"2022-05-19",1,1,"nominal","2.0NRT",288.74,0.8,"N"
"114",32.47604,35.53043,334.61,0.58,0.52,"2022-05-19",3,1,"nominal","2.0NRT",291.77,6.22,"N"
"115",32.47464,35.53646,336.44,0.58,0.52,"2022-05-19",3,1,"nominal","2.0NRT",292.31,6.22,"N"
"116",31.65231,38.86032,313.19,0.47,0.64,"2022-05-19",3,1,"nominal","2.0NRT",288.62,1.85,"N"
"117",32.2136,36.20287,302.91,0.32,0.55,"2022-05-19",3,1,"nominal","2.0NRT",290.16,0.67,"N"
"118",31.4331,39.12909,302.75,0.49,0.65,"2022-05-19",3,1,"nominal","2.0NRT",286.53,1.27,"N"
"119",32.12395,36.11289,303.05,0.32,0.55,"2022-05-19",3,1,"nominal","2.0NRT",290.55,0.86,"N"
"120",32.26531,35.18307,297.03,0.56,0.52,"2022-05-19",3,1,"nominal","2.0NRT",285.05,0.45,"N"
"121",31.86952,35.96545,302.07,0.64,0.54,"2022-05-19",3,1,"nominal","2.0NRT",283.89,1.33,"N"
"122",31.82303,35.39553,299.21,0.59,0.53,"2022-05-19",3,1,"nominal","2.0NRT",288.93,0.39,"N"
"123",31.33486,36.12917,301.02,0.33,0.56,"2022-05-19",3,1,"nominal","2.0NRT",287.03,1.01,"N"
"124",31.52944,35.12159,295.74,0.58,0.52,"2022-05-19",3,1,"nominal","2.0NRT",285.3,1.14,"N"
"125",31.18383,36.07433,310.23,0.33,0.56,"2022-05-19",3,1,"nominal","2.0NRT",289.86,0.87,"N"
"126",31.29037,34.80283,300.65,0.56,0.52,"2022-05-19",3,1,"nominal","2.0NRT",286.9,1,"N"
"127",31.06344,35.02787,303.53,0.58,0.52,"2022-05-19",3,1,"nominal","2.0NRT",288.07,1.61,"N"
"128",31.06211,35.03201,299.57,0.59,0.53,"2022-05-19",3,1,"nominal","2.0NRT",288.34,1.49,"N"
"129",31.47596,31.74248,309.31,0.57,0.43,"2022-05-19",3,1,"nominal","2.0NRT",289.58,1.34,"N"
"130",31.33706,32.10862,303.84,0.4,0.44,"2022-05-19",3,1,"nominal","2.0NRT",291.53,0.21,"N"
"131",31.41412,31.36404,298.69,0.54,0.42,"2022-05-19",3,1,"nominal","2.0NRT",288.59,0.67,"N"
"132",30.70195,33.85038,317.23,0.51,0.49,"2022-05-19",3,1,"nominal","2.0NRT",291.45,4.05,"N"
"133",31.36792,30.33011,308.86,0.49,0.4,"2022-05-19",3,1,"nominal","2.0NRT",289.38,1.25,"N"
"134",31.35071,30.32041,305.12,0.49,0.4,"2022-05-19",3,1,"nominal","2.0NRT",290.97,1.25,"N"
"135",31.14171,29.83981,304.11,0.47,0.39,"2022-05-19",3,1,"nominal","2.0NRT",292.93,0.74,"N"
"136",31.12388,29.8152,324.68,0.47,0.39,"2022-05-19",3,1,"nominal","2.0NRT",292.2,1.62,"N"
"137",31.12032,29.8143,307.73,0.47,0.39,"2022-05-19",3,1,"nominal","2.0NRT",292.6,1.62,"N"
"138",31.0292,29.75373,306.99,0.46,0.39,"2022-05-19",3,1,"nominal","2.0NRT",291.57,0.88,"N"
"139",31.02744,29.76323,300.46,0.46,0.39,"2022-05-19",3,1,"nominal","2.0NRT",290.16,0.23,"N"
"140",30.77469,31.04821,299.89,0.54,0.42,"2022-05-19",3,1,"nominal","2.0NRT",287.01,0.31,"N"
"141",30.99352,29.84517,309.16,0.47,0.4,"2022-05-19",3,1,"nominal","2.0NRT",292.21,1.1,"N"
"142",30.87866,29.46021,304.36,0.45,0.39,"2022-05-19",3,1,"nominal","2.0NRT",288.77,0.71,"N"
"143",31.09106,26.61181,299.83,0.39,0.36,"2022-05-19",3,1,"nominal","2.0NRT",289.82,0.19,"N"
"144",30.38187,30.56655,309.53,0.52,0.41,"2022-05-19",3,1,"nominal","2.0NRT",293.78,1.09,"N"
"145",30.85663,27.14912,299.89,0.39,0.36,"2022-05-19",3,1,"nominal","2.0NRT",288.58,0.46,"N"
"146",30.8118,27.31586,325.32,0.39,0.37,"2022-05-19",3,1,"nominal","2.0NRT",288.76,1.32,"N"
"147",30.81248,27.31179,309.09,0.39,0.37,"2022-05-19",3,1,"nominal","2.0NRT",288.8,0.86,"N"
"148",30.77253,27.18074,318.49,0.39,0.36,"2022-05-19",3,1,"nominal","2.0NRT",289.58,1.12,"N"
"149",30.53877,28.49422,316.16,0.42,0.38,"2022-05-19",3,1,"nominal","2.0NRT",289.51,1.08,"N"
"150",30.85448,26.62025,305.14,0.39,0.36,"2022-05-19",3,1,"nominal","2.0NRT",289.62,0.49,"N"
"151",30.77144,27.10501,342.31,0.39,0.36,"2022-05-19",3,1,"nominal","2.0NRT",293.53,4.11,"N"
"152",30.76153,27.10282,328.85,0.39,0.36,"2022-05-19",3,1,"nominal","2.0NRT",297.41,8.7,"N"
"153",30.75585,26.97403,327.93,0.39,0.36,"2022-05-19",3,1,"nominal","2.0NRT",289.74,1.64,"N"
"154",29.80454,32.0885,317.16,0.42,0.45,"2022-05-19",3,1,"nominal","2.0NRT",293.51,2.1,"N"
"155",29.80366,32.09282,313.9,0.42,0.45,"2022-05-19",3,1,"nominal","2.0NRT",294.88,2.1,"N"
"156",30.72805,27.05972,324.04,0.39,0.36,"2022-05-19",3,1,"nominal","2.0NRT",290.27,1.23,"N"
"157",30.82394,26.47108,313.59,0.39,0.36,"2022-05-19",3,1,"nominal","2.0NRT",290.17,0.99,"N"
"158",30.72872,27.05569,303.16,0.39,0.36,"2022-05-19",3,1,"nominal","2.0NRT",288.79,1.23,"N"
"159",29.76964,32.21603,310.86,0.43,0.46,"2022-05-19",3,1,"nominal","2.0NRT",292.85,0.93,"N"
"160",29.63265,32.28215,303.8,0.44,0.46,"2022-05-19",3,1,"nominal","2.0NRT",291.79,0.94,"N"
"161",29.8233,31.30785,318.95,0.38,0.43,"2022-05-19",3,1,"nominal","2.0NRT",296.41,3.84,"N"
"162",29.78736,31.4863,308.76,0.39,0.44,"2022-05-19",3,1,"nominal","2.0NRT",289.02,0.96,"N"
"163",29.74547,31.46716,328.15,0.39,0.44,"2022-05-19",3,1,"nominal","2.0NRT",289.78,1.82,"N"
"164",30.67007,26.36878,332.58,0.39,0.36,"2022-05-19",3,1,"nominal","2.0NRT",289.98,3.16,"N"
"165",29.76851,31.31378,304.2,0.38,0.43,"2022-05-19",3,1,"nominal","2.0NRT",294.12,0.69,"N"
"166",30.02778,29.93136,311.61,0.49,0.4,"2022-05-19",3,1,"nominal","2.0NRT",288.74,1.49,"N"
"167",30.02685,29.93634,307.04,0.49,0.4,"2022-05-19",3,1,"nominal","2.0NRT",288.78,1.47,"N"
"168",29.7573,31.3362,302.14,0.39,0.44,"2022-05-19",3,1,"nominal","2.0NRT",290.6,0.48,"N"
"169",30.02158,29.88316,301.18,0.49,0.4,"2022-05-19",3,1,"nominal","2.0NRT",289.44,0.73,"N"
"170",29.79173,30.5759,307.57,0.53,0.42,"2022-05-19",3,1,"nominal","2.0NRT",289.69,1.23,"N"
"171",30.36847,27.23032,324.67,0.4,0.37,"2022-05-19",3,1,"nominal","2.0NRT",288.97,2.32,"N"
"172",30.53476,26.08351,328.49,0.38,0.36,"2022-05-19",3,1,"nominal","2.0NRT",293.5,1.67,"N"
"173",30.5335,26.09143,307.36,0.38,0.36,"2022-05-19",3,1,"nominal","2.0NRT",289.95,0.78,"N"
"174",30.53148,26.08281,319.02,0.38,0.36,"2022-05-19",3,1,"nominal","2.0NRT",289.94,1.67,"N"
"175",29.85742,28.52796,302.02,0.43,0.38,"2022-05-19",3,1,"nominal","2.0NRT",290.92,0.4,"N"
"176",29.85624,28.52509,303.46,0.43,0.38,"2022-05-19",3,1,"nominal","2.0NRT",290.02,0.76,"N"
"177",29.79058,28.55078,303.7,0.43,0.38,"2022-05-19",3,1,"nominal","2.0NRT",290.8,0.54,"N"
"178",29.78555,28.55878,327.67,0.43,0.38,"2022-05-19",3,1,"nominal","2.0NRT",291.65,3.82,"N"
"179",29.74284,28.77546,307.39,0.44,0.38,"2022-05-19",3,1,"nominal","2.0NRT",290.74,0.97,"N"
"180",29.85162,27.94669,328.8,0.41,0.37,"2022-05-19",3,1,"nominal","2.0NRT",292.73,3.3,"N"
"181",29.85087,27.95091,311.11,0.41,0.37,"2022-05-19",3,1,"nominal","2.0NRT",291.61,2.08,"N"
"182",29.85104,27.94778,336.4,0.41,0.37,"2022-05-19",3,1,"nominal","2.0NRT",293.87,4.16,"N"
"183",29.15875,31.24903,302.64,0.39,0.44,"2022-05-19",3,1,"nominal","2.0NRT",290.29,0.87,"N"
"184",29.15479,31.24804,308.04,0.39,0.44,"2022-05-19",3,1,"nominal","2.0NRT",291.07,0.87,"N"
"185",29.75646,28.00527,303.54,0.42,0.37,"2022-05-19",3,1,"nominal","2.0NRT",292.18,0.53,"N"
