"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",45.37823,30.92542,331.24,0.78,0.78,"2022-12-30",117,1,"nominal","2.0NRT",278.5,4.67,"N"
"2",45.3737,30.92289,328.12,0.78,0.78,"2022-12-30",117,1,"nominal","2.0NRT",278.42,5.48,"N"
"3",45.23463,29.55684,299.47,0.69,0.74,"2022-12-30",117,1,"nominal","2.0NRT",272.8,1.08,"N"
"4",43.26319,26.10415,300.03,0.56,0.69,"2022-12-30",119,1,"nominal","2.0NRT",272.38,0.88,"N"
"5",68.41689,83.62473,354.96,0.66,0.73,"2022-12-30",109,1,"nominal","2.0NRT",242.81,8.68,"N"
"6",67.59953,83.24897,324.2,0.75,0.77,"2022-12-30",109,1,"nominal","2.0NRT",236.74,3.86,"N"
"7",67.56176,83.21069,328.92,0.76,0.77,"2022-12-30",109,1,"nominal","2.0NRT",244.21,3.36,"N"
"8",67.2844,83.03114,352.74,0.79,0.78,"2022-12-30",109,1,"nominal","2.0NRT",246.6,8.43,"N"
"9",67.33566,83.12949,320.75,0.78,0.78,"2022-12-30",109,1,"nominal","2.0NRT",242.05,5.88,"N"
"10",67.28526,83.04073,367,0.79,0.78,"2022-12-30",109,1,"high","2.0NRT",244.7,8.74,"N"
"11",68.57753,80.31433,322.61,0.62,0.72,"2022-12-30",109,1,"nominal","2.0NRT",236.47,7.99,"N"
"12",68.57203,80.31797,352.67,0.62,0.72,"2022-12-30",109,1,"nominal","2.0NRT",241.74,9.94,"N"
"13",68.5738,80.31824,367,0.62,0.72,"2022-12-30",109,1,"high","2.0NRT",241.76,12.23,"N"
"14",67.00001,76.39956,339.53,0.75,0.77,"2022-12-30",111,1,"nominal","2.0NRT",240.88,8.88,"N"
"15",71.25779,71.83375,355.86,0.36,0.57,"2022-12-30",111,1,"nominal","2.0NRT",246.22,4.96,"N"
"16",71.21474,71.63845,331.2,0.36,0.57,"2022-12-30",111,1,"nominal","2.0NRT",242.98,1.93,"N"
"17",71.21556,71.63789,321.16,0.36,0.57,"2022-12-30",111,1,"nominal","2.0NRT",242.25,2.32,"N"
"18",71.25076,71.5573,336.2,0.36,0.57,"2022-12-30",111,1,"nominal","2.0NRT",244.21,2.48,"N"
"19",66.9577,75.54678,367,0.74,0.76,"2022-12-30",111,1,"high","2.0NRT",240.56,6.92,"N"
"20",66.95543,75.52966,320.4,0.74,0.76,"2022-12-30",111,1,"nominal","2.0NRT",241.83,6.92,"N"
"21",66.95625,75.53181,367,0.74,0.76,"2022-12-30",111,1,"high","2.0NRT",243.66,12.78,"N"
"22",70.67888,68.11017,326.29,0.36,0.57,"2022-12-30",111,1,"nominal","2.0NRT",244.08,1.66,"N"
"23",66.20068,70.98176,326.22,0.75,0.77,"2022-12-30",111,1,"nominal","2.0NRT",237.13,3.91,"N"
"24",67.33789,83.13586,341.28,0.75,0.77,"2022-12-30",249,1,"nominal","2.0NRT",243.95,5.8,"N"
"25",67.59778,83.25202,329.97,0.72,0.76,"2022-12-30",249,1,"nominal","2.0NRT",238.75,4.8,"N"
"26",67.28274,83.04224,367,0.76,0.77,"2022-12-30",249,1,"high","2.0NRT",246.14,8.17,"N"
"27",67.33623,83.14001,335.76,0.75,0.77,"2022-12-30",249,1,"nominal","2.0NRT",242.03,5.12,"N"
"28",67.59667,83.25193,333.4,0.72,0.76,"2022-12-30",249,1,"nominal","2.0NRT",240.51,5.12,"N"
"29",67.5599,83.20881,333.6,0.73,0.76,"2022-12-30",249,1,"nominal","2.0NRT",244.34,4.52,"N"
"30",67.28274,83.02944,336.76,0.76,0.77,"2022-12-30",249,1,"nominal","2.0NRT",244.93,7.49,"N"
"31",68.41653,83.62292,367,0.63,0.72,"2022-12-30",249,1,"high","2.0NRT",242.32,9.26,"N"
"32",68.41388,83.62442,336.21,0.63,0.72,"2022-12-30",249,1,"nominal","2.0NRT",241.72,6.4,"N"
"33",68.5723,80.326,367,0.64,0.72,"2022-12-30",249,1,"high","2.0NRT",242.34,11.93,"N"
"34",71.25983,71.84966,339.81,0.44,0.63,"2022-12-30",247,1,"nominal","2.0NRT",240.26,3.78,"N"
"35",71.25581,71.849,322.3,0.44,0.63,"2022-12-30",247,1,"nominal","2.0NRT",241.94,3.78,"N"
"36",71.2149,71.63893,325.56,0.45,0.63,"2022-12-30",247,1,"nominal","2.0NRT",242.08,2,"N"
"37",36.42908,140.52768,326.85,0.62,0.71,"2022-12-30",234,1,"nominal","2.0NRT",283.24,2.26,"D"
"38",63.44516,80.99502,328.83,0.69,0.74,"2022-12-30",425,1,"nominal","2.0NRT",236.5,6.63,"N"
"39",63.43336,80.52549,343.23,0.71,0.75,"2022-12-30",425,1,"nominal","2.0NRT",238.87,7.67,"N"
"40",63.43679,80.52908,322.41,0.71,0.75,"2022-12-30",425,1,"nominal","2.0NRT",234.21,6.96,"N"
"41",69.36996,88.1274,335.16,0.49,0.49,"2022-12-30",425,1,"nominal","2.0NRT",241.59,11.58,"N"
"42",69.37301,88.11797,348.77,0.49,0.49,"2022-12-30",425,1,"nominal","2.0NRT",246.49,11.58,"N"
"43",69.37342,88.12614,335.3,0.49,0.49,"2022-12-30",425,1,"nominal","2.0NRT",239.7,28.81,"N"
"44",67.27303,83.21175,327.04,0.38,0.59,"2022-12-30",425,1,"nominal","2.0NRT",242.26,1.76,"N"
"45",67.3353,83.14093,327.12,0.38,0.59,"2022-12-30",425,1,"nominal","2.0NRT",238.42,1.93,"N"
"46",67.28326,83.03336,367,0.39,0.59,"2022-12-30",425,1,"high","2.0NRT",249.11,7.22,"N"
"47",67.3387,83.12982,341.66,0.38,0.59,"2022-12-30",425,1,"nominal","2.0NRT",241.17,4.47,"N"
"48",67.55761,83.21317,341.79,0.37,0.58,"2022-12-30",425,1,"nominal","2.0NRT",249.62,3.3,"N"
"49",67.59322,83.25191,355.54,0.37,0.58,"2022-12-30",425,1,"nominal","2.0NRT",248.06,5.03,"N"
"50",67.71522,83.49294,331.94,0.36,0.57,"2022-12-30",425,1,"nominal","2.0NRT",245.3,3.1,"N"
"51",64.93745,78.34428,320.51,0.63,0.72,"2022-12-30",425,1,"nominal","2.0NRT",235.87,3.72,"N"
"52",66.66325,80.46122,352.63,0.46,0.64,"2022-12-30",425,1,"nominal","2.0NRT",253.39,20.82,"N"
"53",68.41413,83.63419,352.52,0.33,0.55,"2022-12-30",425,1,"nominal","2.0NRT",238.5,3.36,"N"
"54",68.41186,83.62919,326.04,0.33,0.55,"2022-12-30",425,1,"nominal","2.0NRT",242.08,3.36,"N"
"55",68.41736,83.62341,321.37,0.33,0.55,"2022-12-30",425,1,"nominal","2.0NRT",239.94,3.19,"N"
"56",64.68772,76.72652,350.34,0.69,0.74,"2022-12-30",425,1,"nominal","2.0NRT",239.3,8.27,"N"
"57",64.69193,76.72839,334.28,0.69,0.74,"2022-12-30",425,1,"nominal","2.0NRT",233.57,7.32,"N"
