"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",52.26004,35.10126,305.22,0.63,0.72,"2023-04-05",115,1,"nominal","2.0NRT",273.15,1.85,"N"
"2",52.25995,35.10261,306.5,0.63,0.72,"2023-04-05",115,1,"nominal","2.0NRT",272.75,1.64,"N"
"3",46.29964,134.44148,327.58,0.59,0.7,"2023-04-05",238,1,"nominal","2.0NRT",272.77,5.21,"D"
"4",46.26978,134.05125,345.64,0.61,0.71,"2023-04-05",238,1,"nominal","2.0NRT",277.74,11.65,"D"
"5",46.60693,134.34631,343.28,0.58,0.7,"2023-04-05",238,1,"nominal","2.0NRT",280.22,6.1,"D"
"6",46.59873,134.30101,326.58,0.58,0.7,"2023-04-05",238,1,"nominal","2.0NRT",284.59,4.6,"D"
"7",46.61618,134.33121,338.89,0.58,0.7,"2023-04-05",238,1,"nominal","2.0NRT",283.8,7.66,"D"
"8",46.62199,134.32713,353.78,0.58,0.7,"2023-04-05",238,1,"nominal","2.0NRT",284.88,7.66,"D"
"9",46.79735,134.23289,327.1,0.58,0.7,"2023-04-05",238,1,"nominal","2.0NRT",284.75,2.81,"D"
"10",46.83658,134.17914,329.11,0.58,0.7,"2023-04-05",238,1,"nominal","2.0NRT",283.22,5.33,"D"
"11",46.84469,134.18187,327.52,0.58,0.7,"2023-04-05",238,1,"nominal","2.0NRT",285.2,3.36,"D"
"12",46.83295,134.18109,329.67,0.58,0.7,"2023-04-05",238,1,"nominal","2.0NRT",283.06,6.25,"D"
"13",46.29676,132.36664,334.4,0.72,0.76,"2023-04-05",238,1,"nominal","2.0NRT",288.12,3.95,"D"
"14",46.42826,132.29155,331.2,0.72,0.76,"2023-04-05",238,1,"nominal","2.0NRT",286.7,4.21,"D"
"15",47.15465,134.33881,334.05,0.56,0.69,"2023-04-05",238,1,"nominal","2.0NRT",284.3,6.38,"D"
"16",47.15256,134.33957,332.46,0.56,0.69,"2023-04-05",238,1,"nominal","2.0NRT",283.77,4.11,"D"
"17",46.42914,132.29259,326.63,0.72,0.75,"2023-04-05",238,1,"nominal","2.0NRT",286.27,4.07,"D"
"18",46.60287,132.61957,327.92,0.69,0.74,"2023-04-05",238,1,"nominal","2.0NRT",287.43,2.97,"D"
"19",47.46218,134.74336,332.33,0.52,0.67,"2023-04-05",238,1,"nominal","2.0NRT",284.14,5.49,"D"
"20",46.55366,131.89534,325.08,0.74,0.76,"2023-04-05",238,1,"nominal","2.0NRT",287.14,5.31,"D"
"21",46.55044,131.86499,337.81,0.74,0.76,"2023-04-05",238,1,"nominal","2.0NRT",286.69,12.3,"D"
"22",46.55988,131.84712,325.93,0.74,0.76,"2023-04-05",238,1,"nominal","2.0NRT",287.81,2.78,"D"
"23",47.97102,135.4407,355.97,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",287.71,7.84,"D"
"24",47.96919,135.43497,329.75,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",285.28,7.84,"D"
"25",47.97285,135.44646,356.31,0.47,0.64,"2023-04-05",238,1,"low","2.0NRT",286.31,13.85,"D"
"26",47.99787,135.44266,333.62,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",282.97,3.63,"D"
"27",47.96996,135.43999,353.92,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",287.58,10.75,"D"
"28",47.9681,135.4343,326.59,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",284.74,4.17,"D"
"29",47.97181,135.44572,355.98,0.47,0.64,"2023-04-05",238,1,"low","2.0NRT",287.95,10.75,"D"
"30",47.99691,135.44199,331.22,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",282.86,2.35,"D"
"31",48.01335,135.4726,329.31,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",285.16,4.85,"D"
"32",48.0115,135.46686,348.63,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",285.21,4.85,"D"
"33",48.02241,135.48038,332.04,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",285.39,6.43,"D"
"34",48.0315,135.48828,325.89,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",286.17,4.7,"D"
"35",48.02035,135.45358,342.44,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",283.08,31.51,"D"
"36",48.01851,135.44785,353.07,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",299.19,31.51,"D"
"37",48.01666,135.44212,355.11,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",288.75,18.01,"D"
"38",48.01482,135.43637,334.56,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",284.98,18.01,"D"
"39",48.0385,135.46927,336.82,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",284.37,18.86,"D"
"40",48.03667,135.46355,331.59,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",284.12,18.86,"D"
"41",48.02551,135.42879,327.38,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",286.21,2.78,"D"
"42",48.0438,135.46535,345.6,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",295.52,18.86,"D"
"43",48.04199,135.4597,352.57,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",284.89,18.86,"D"
"44",48.04019,135.45409,332.66,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",284.08,6.43,"D"
"45",48.03834,135.44832,326.3,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",283.75,6.43,"D"
"46",48.04927,135.48244,356.22,0.47,0.64,"2023-04-05",238,1,"low","2.0NRT",288.89,113.23,"D"
"47",48.04744,135.47673,207.93,0.47,0.64,"2023-04-05",238,1,"low","2.0NRT",315.76,87.77,"D"
"48",48.04562,135.47105,356.22,0.47,0.64,"2023-04-05",238,1,"low","2.0NRT",288.48,87.77,"D"
"49",48.05274,135.47281,348.86,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",292.94,277.64,"D"
"50",48.04176,135.43854,347.87,0.47,0.64,"2023-04-05",238,1,"nominal","2.0NRT",286.51,29.24,"D"
"51",48.0491,135.46144,296.69,0.47,0.64,"2023-04-05",238,1,"low","2.0NRT",310.02,180.67,"D"
"52",48.04728,135.45576,207.93,0.47,0.64,"2023-04-05",238,1,"low","2.0NRT",316.47,180.67,"D"
"53",48.04546,135.45009,292.23,0.47,0.64,"2023-04-05",238,1,"low","2.0NRT",314.21,127.8,"D"
"54",48.04362,135.44435,306.55,0.47,0.64,"2023-04-05",238,1,"low","2.0NRT",308.22,127.8,"D"
"55",48.37144,134.93704,334.18,0.48,0.65,"2023-04-05",241,1,"nominal","2.0NRT",283.41,2.47,"D"
"56",48.41734,134.99727,340.09,0.47,0.64,"2023-04-05",241,1,"nominal","2.0NRT",284.74,4.22,"D"
"57",48.41674,134.99802,334.65,0.47,0.64,"2023-04-05",241,1,"nominal","2.0NRT",284.53,6.23,"D"
"58",47.30352,131.73962,326.53,0.7,0.75,"2023-04-05",241,1,"nominal","2.0NRT",287.97,5.12,"D"
"59",47.33104,131.64279,367,0.71,0.75,"2023-04-05",241,1,"high","2.0NRT",290.15,9.58,"D"
"60",47.48182,131.86261,335,0.69,0.74,"2023-04-05",241,1,"nominal","2.0NRT",286.85,4.02,"D"
"61",47.48424,131.86214,332.26,0.69,0.74,"2023-04-05",241,1,"nominal","2.0NRT",287.1,4.85,"D"
"62",47.8312,132.50818,333.68,0.63,0.72,"2023-04-05",241,1,"nominal","2.0NRT",283.94,4.33,"D"
"63",47.82856,132.50067,327.51,0.63,0.72,"2023-04-05",241,1,"nominal","2.0NRT",284.96,4.33,"D"
"64",47.83179,132.48854,327.32,0.63,0.72,"2023-04-05",241,1,"nominal","2.0NRT",284.43,4.94,"D"
"65",47.85873,132.54391,338.26,0.62,0.72,"2023-04-05",241,1,"nominal","2.0NRT",283.78,10.07,"D"
"66",47.85085,132.52145,343.17,0.63,0.72,"2023-04-05",241,1,"nominal","2.0NRT",284.68,15.13,"D"
"67",47.84032,132.49146,325.48,0.63,0.72,"2023-04-05",241,1,"nominal","2.0NRT",282.18,4.69,"D"
"68",47.85612,132.53645,356.49,0.63,0.72,"2023-04-05",241,1,"low","2.0NRT",284.63,10.07,"D"
"69",47.85349,132.52898,356.55,0.63,0.72,"2023-04-05",241,1,"low","2.0NRT",286.41,15.13,"D"
"70",47.83038,132.50723,333.13,0.63,0.72,"2023-04-05",241,1,"nominal","2.0NRT",283.62,7.49,"D"
"71",47.83092,132.48772,327.56,0.63,0.72,"2023-04-05",241,1,"nominal","2.0NRT",284.47,3.65,"D"
"72",47.85813,132.54286,332.03,0.62,0.72,"2023-04-05",241,1,"nominal","2.0NRT",283.79,8.11,"D"
"73",47.85548,132.53542,343.82,0.62,0.72,"2023-04-05",241,1,"nominal","2.0NRT",283.91,14.17,"D"
"74",47.85015,132.52046,337.14,0.63,0.72,"2023-04-05",241,1,"nominal","2.0NRT",284.66,16.07,"D"
"75",47.83949,132.49062,328.13,0.63,0.72,"2023-04-05",241,1,"nominal","2.0NRT",282.53,3.65,"D"
"76",47.85282,132.52795,355.95,0.63,0.72,"2023-04-05",241,1,"low","2.0NRT",286.7,14.17,"D"
"77",47.86135,132.53084,327.5,0.62,0.72,"2023-04-05",241,1,"nominal","2.0NRT",294.91,80.28,"D"
"78",47.86665,132.54572,356.36,0.62,0.72,"2023-04-05",241,1,"low","2.0NRT",286.22,56.69,"D"
"79",47.86401,132.53828,356.47,0.62,0.72,"2023-04-05",241,1,"low","2.0NRT",289.35,56.69,"D"
"80",47.92815,132.59259,328.05,0.62,0.71,"2023-04-05",241,1,"nominal","2.0NRT",285.05,4.95,"D"
