"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",12.02762,32.53762,301.11,0.63,0.72,"2022-12-18",11,1,"nominal","2.0NRT",289.62,0.34,"N"
"2",11.87234,32.5423,308.77,0.64,0.72,"2022-12-18",11,1,"nominal","2.0NRT",287.96,1.08,"N"
"3",12.67064,28.41317,312.04,0.32,0.55,"2022-12-18",11,1,"nominal","2.0NRT",289.58,0.88,"N"
"4",11.40907,32.40335,303.91,0.64,0.72,"2022-12-18",11,1,"nominal","2.0NRT",289.02,0.59,"N"
"5",11.40411,32.39967,299.5,0.64,0.72,"2022-12-18",11,1,"nominal","2.0NRT",289.19,1.23,"N"
"6",11.40295,32.40539,307.32,0.64,0.72,"2022-12-18",11,1,"nominal","2.0NRT",289.78,1.23,"N"
"7",11.37645,32.50209,304.71,0.65,0.73,"2022-12-18",11,1,"nominal","2.0NRT",288.89,1.57,"N"
"8",11.30299,32.23549,308.41,0.63,0.72,"2022-12-18",11,1,"nominal","2.0NRT",289.22,1.7,"N"
"9",11.27993,32.34846,304.6,0.64,0.72,"2022-12-18",11,1,"nominal","2.0NRT",289.13,2.67,"N"
"10",11.27877,32.35417,308.68,0.64,0.72,"2022-12-18",11,1,"nominal","2.0NRT",289.81,1.8,"N"
"11",11.27225,32.35279,306.66,0.64,0.72,"2022-12-18",11,1,"nominal","2.0NRT",289.34,1.8,"N"
"12",11.93094,28.92393,313.46,0.36,0.58,"2022-12-18",11,1,"nominal","2.0NRT",291.1,1.06,"N"
"13",11.93031,28.9272,313.39,0.36,0.58,"2022-12-18",11,1,"nominal","2.0NRT",291.9,1.06,"N"
"14",12.21896,27.38743,301.56,0.56,0.52,"2022-12-18",11,1,"nominal","2.0NRT",289.35,1.07,"N"
"15",11.23123,32.2556,299.07,0.63,0.72,"2022-12-18",11,1,"nominal","2.0NRT",288.96,1.48,"N"
"16",11.2322,32.25309,302.2,0.63,0.72,"2022-12-18",11,1,"nominal","2.0NRT",289.19,1.17,"N"
"17",11.53161,30.68172,304.83,0.49,0.65,"2022-12-18",11,1,"nominal","2.0NRT",287.11,0.88,"N"
"18",11.37871,31.16738,299.72,0.53,0.67,"2022-12-18",11,1,"nominal","2.0NRT",289.62,0.62,"N"
"19",11.37565,30.70814,298.17,0.49,0.65,"2022-12-18",11,1,"nominal","2.0NRT",287.78,0.56,"N"
"20",11.59156,29.40982,298.81,0.4,0.6,"2022-12-18",11,1,"nominal","2.0NRT",288.42,0.56,"N"
"21",11.57983,29.44074,303.51,0.4,0.6,"2022-12-18",11,1,"nominal","2.0NRT",289.89,0.34,"N"
"22",11.5117,29.78456,307.25,0.42,0.61,"2022-12-18",11,1,"nominal","2.0NRT",291.45,0.73,"N"
"23",11.57869,29.43992,302.88,0.4,0.6,"2022-12-18",11,1,"nominal","2.0NRT",289.57,0.48,"N"
"24",11.51302,29.78465,301.8,0.42,0.61,"2022-12-18",11,1,"nominal","2.0NRT",291.33,0.77,"N"
"25",11.5719,29.44599,319.4,0.4,0.6,"2022-12-18",11,1,"nominal","2.0NRT",288.57,1.11,"N"
"26",11.56646,29.44491,332.89,0.4,0.6,"2022-12-18",11,1,"nominal","2.0NRT",289.79,2.07,"N"
"27",11.46588,29.93955,320.1,0.43,0.62,"2022-12-18",11,1,"nominal","2.0NRT",289.93,1.84,"N"
"28",11.46662,29.93569,316.51,0.43,0.62,"2022-12-18",11,1,"nominal","2.0NRT",289.43,1.84,"N"
"29",10.82545,32.10185,310.62,0.62,0.72,"2022-12-18",11,1,"nominal","2.0NRT",290.94,1.2,"N"
"30",10.81969,32.09779,308.53,0.63,0.72,"2022-12-18",11,1,"nominal","2.0NRT",290.89,3.76,"N"
"31",10.81857,32.10337,316.91,0.63,0.72,"2022-12-18",11,1,"nominal","2.0NRT",291.47,4.11,"N"
"32",10.8121,32.10203,326.34,0.63,0.72,"2022-12-18",11,1,"nominal","2.0NRT",291.27,4.11,"N"
"33",10.80449,32.1063,321.03,0.63,0.72,"2022-12-18",11,1,"nominal","2.0NRT",291.84,4.54,"N"
"34",10.79801,32.10496,338.08,0.63,0.72,"2022-12-18",11,1,"nominal","2.0NRT",292.13,4.54,"N"
"35",11.46499,28.4289,301.92,0.34,0.56,"2022-12-18",11,1,"nominal","2.0NRT",290.38,0.38,"N"
"36",11.32253,28.46939,314.98,0.35,0.56,"2022-12-18",11,1,"nominal","2.0NRT",291.86,1.05,"N"
"37",10.93317,29.33148,342.91,0.4,0.6,"2022-12-18",11,1,"nominal","2.0NRT",290.3,4.44,"N"
"38",10.93248,29.33511,308.59,0.4,0.6,"2022-12-18",11,1,"nominal","2.0NRT",289.69,2.91,"N"
"39",10.48519,31.61605,303.67,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.24,1.61,"N"
"40",10.47781,31.62006,312.63,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.3,2.08,"N"
"41",10.47146,31.61882,338.93,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",292.48,3.85,"N"
"42",10.4725,31.61358,301.25,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.24,3.56,"N"
"43",10.46512,31.61756,322.97,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.83,3.85,"N"
"44",10.46408,31.62279,307.76,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.57,3.85,"N"
"45",11.04226,28.49537,327.87,0.35,0.57,"2022-12-18",11,1,"nominal","2.0NRT",289.98,1.81,"N"
"46",10.35281,31.81264,299.18,0.61,0.71,"2022-12-18",11,1,"nominal","2.0NRT",288.8,1.66,"N"
"47",10.35058,31.82355,302.75,0.61,0.71,"2022-12-18",11,1,"nominal","2.0NRT",289.43,2.92,"N"
"48",10.34416,31.82226,319.47,0.61,0.71,"2022-12-18",11,1,"nominal","2.0NRT",290.1,2.92,"N"
"49",10.35053,31.82188,306.65,0.61,0.71,"2022-12-18",11,1,"nominal","2.0NRT",289.64,2.07,"N"
"50",10.34519,31.81509,303.76,0.61,0.71,"2022-12-18",11,1,"nominal","2.0NRT",289.25,3.1,"N"
"51",10.3441,31.82056,315.44,0.61,0.71,"2022-12-18",11,1,"nominal","2.0NRT",289.87,2.07,"N"
"52",10.34303,31.82603,311.33,0.61,0.71,"2022-12-18",11,1,"nominal","2.0NRT",290.2,2.07,"N"
"53",10.3366,31.82471,318.07,0.61,0.71,"2022-12-18",11,1,"nominal","2.0NRT",290.11,3.22,"N"
"54",10.31732,31.82076,305.43,0.61,0.71,"2022-12-18",11,1,"nominal","2.0NRT",289.58,2.01,"N"
"55",10.34205,31.59662,306.34,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.65,1.6,"N"
"56",10.44227,31.06007,312.34,0.54,0.68,"2022-12-18",11,1,"nominal","2.0NRT",289.52,1.22,"N"
"57",10.33677,31.59006,313.46,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",290.69,1.82,"N"
"58",10.33571,31.59533,311.35,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.44,1.6,"N"
"59",10.33254,31.61119,319.82,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.96,2.12,"N"
"60",10.32726,31.60461,302.56,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",292.01,1.68,"N"
"61",10.32091,31.60332,319.46,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",292.05,1.68,"N"
"62",10.30928,31.59549,334.84,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",293.34,3.67,"N"
"63",10.3114,31.58495,311.83,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.53,1.84,"N"
"64",10.31034,31.59022,309.78,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.33,3.67,"N"
"65",10.30506,31.58369,339.26,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",292.82,4.06,"N"
"66",10.89966,28.5628,301.71,0.36,0.57,"2022-12-18",11,1,"nominal","2.0NRT",291.33,0.36,"N"
"67",10.30718,31.57319,311.87,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.89,1.57,"N"
"68",10.30612,31.57844,301.92,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.01,4.06,"N"
"69",10.89908,28.56139,301.43,0.36,0.57,"2022-12-18",11,1,"nominal","2.0NRT",290.94,0.27,"N"
"70",10.3247,31.60675,310.51,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",292.5,2.47,"N"
"71",10.31938,31.60015,310.39,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.59,2.68,"N"
"72",10.30978,31.58168,331.44,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.14,4.4,"N"
"73",10.30772,31.59226,333.74,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.93,4.15,"N"
"74",10.30875,31.58697,315.01,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.5,4.4,"N"
"75",10.30669,31.59755,308.54,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",292.2,4.15,"N"
"76",10.30447,31.57512,304.49,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.89,1.91,"N"
"77",10.30344,31.5804,305.89,0.59,0.7,"2022-12-18",11,1,"nominal","2.0NRT",291.42,1.74,"N"
"78",10.57101,29.50152,335.79,0.42,0.61,"2022-12-18",11,1,"nominal","2.0NRT",288.65,2.71,"N"
"79",10.56545,29.50044,323.43,0.42,0.61,"2022-12-18",11,1,"nominal","2.0NRT",287.6,2.71,"N"
"80",10.56617,29.49666,306.06,0.42,0.61,"2022-12-18",11,1,"nominal","2.0NRT",287.27,2.71,"N"
"81",10.56134,29.4918,349.69,0.42,0.61,"2022-12-18",11,1,"nominal","2.0NRT",289.44,3.24,"N"
"82",10.55579,29.49072,316.35,0.42,0.61,"2022-12-18",11,1,"nominal","2.0NRT",287.95,3.24,"N"
"83",10.71938,28.51223,304.93,0.36,0.57,"2022-12-18",11,1,"nominal","2.0NRT",292.57,0.65,"N"
"84",10.61715,28.93402,305.94,0.38,0.59,"2022-12-18",11,1,"nominal","2.0NRT",289.54,0.73,"N"
"85",10.57056,28.87077,301.44,0.38,0.59,"2022-12-18",13,1,"nominal","2.0NRT",289.12,0.46,"N"
"86",10.35476,29.47157,301.64,0.42,0.61,"2022-12-18",13,1,"nominal","2.0NRT",288.94,0.54,"N"
"87",10.30472,29.6735,299.15,0.44,0.62,"2022-12-18",13,1,"nominal","2.0NRT",288.83,0.89,"N"
"88",10.29908,29.67241,300.32,0.44,0.62,"2022-12-18",13,1,"nominal","2.0NRT",288.49,1.16,"N"
"89",10.29005,29.65849,307.91,0.44,0.62,"2022-12-18",13,1,"nominal","2.0NRT",288.13,4.35,"N"
"90",10.2893,29.6624,319.71,0.44,0.62,"2022-12-18",13,1,"nominal","2.0NRT",290.06,4.35,"N"
"91",10.28441,29.65739,329.87,0.44,0.62,"2022-12-18",13,1,"nominal","2.0NRT",288.28,4.35,"N"
"92",10.28366,29.66131,367,0.44,0.62,"2022-12-18",13,1,"high","2.0NRT",291.99,4.35,"N"
"93",10.54731,28.052,308.07,0.34,0.56,"2022-12-18",13,1,"nominal","2.0NRT",289.93,0.73,"N"
"94",10.5433,28.05263,303.42,0.34,0.56,"2022-12-18",13,1,"nominal","2.0NRT",290.46,0.42,"N"
"95",10.5163,28.02879,308.58,0.33,0.56,"2022-12-18",13,1,"nominal","2.0NRT",289.99,0.7,"N"
"96",10.43274,28.25074,301.62,0.35,0.57,"2022-12-18",13,1,"nominal","2.0NRT",289.56,0.47,"N"
"97",10.46149,26.41245,301.66,0.52,0.5,"2022-12-18",13,1,"nominal","2.0NRT",291.61,1.11,"N"
"98",10.46064,26.41714,318.85,0.52,0.5,"2022-12-18",13,1,"nominal","2.0NRT",292.86,2.15,"N"
"99",9.91574,28.84139,323.55,0.39,0.59,"2022-12-18",13,1,"nominal","2.0NRT",290.03,1.87,"N"
"100",10.13102,27.46196,319.48,0.62,0.54,"2022-12-18",13,1,"nominal","2.0NRT",290.77,3.33,"N"
"101",10.1282,27.44992,305.97,0.62,0.54,"2022-12-18",13,1,"nominal","2.0NRT",290.53,1.37,"N"
"102",10.12613,27.46105,319.95,0.62,0.54,"2022-12-18",13,1,"nominal","2.0NRT",291.08,3.33,"N"
"103",10.12331,27.44901,315.02,0.62,0.54,"2022-12-18",13,1,"nominal","2.0NRT",291.13,1.84,"N"
"104",10.11842,27.4481,305.7,0.62,0.54,"2022-12-18",13,1,"nominal","2.0NRT",291.12,1.84,"N"
"105",10.13426,27.46112,300.79,0.62,0.54,"2022-12-18",13,1,"nominal","2.0NRT",289.98,3.02,"N"
"106",10.12937,27.46019,328.24,0.62,0.54,"2022-12-18",13,1,"nominal","2.0NRT",291.32,3.02,"N"
"107",10.12647,27.44811,316.76,0.62,0.54,"2022-12-18",13,1,"nominal","2.0NRT",290.61,2.69,"N"
